Transcript,Exon,Beg,End,Outlier,Mean_GC
GA32475-RA ,         1,   1046710,   1046844,1,     4.000
GA24549-RA ,         1,   1047594,   1047772,1,     3.000
GA24549-RA ,         2,   1047901,   1048042,1,     3.000
GA24549-RA ,         3,   1048114,   1049057,1,     3.000
GA24549-RA ,         4,   1049798,   1049814,1,     3.000
GA24549-RA ,         5,   1050122,   1050260,1,     3.000
GA24549-RA ,         6,   1050314,   1050455,1,     3.000
GA24549-RA ,         7,   1050516,   1051370,1,     3.000
GA21800-RC ,         1,   1052039,   1052116,1,     3.000
GA21800-RC ,         2,   1052242,   1053117,1,     3.469
GA21800-RC ,         3,   1053173,   1053314,1,     4.000
GA21800-RC ,         4,   1053389,   1053585,1,     4.000
GA24617-RA ,         1,   1053736,   1053751,1,     4.000
GA24617-RA ,         2,   1053819,   1054669,1,     4.000
GA24617-RA ,         3,   1054724,   1054865,1,     4.000
GA24617-RA ,         4,   1054952,   1055070,1,     5.000
GA24618-RA ,         1,   1057893,   1058022,1,     2.000
GA24618-RA ,         2,   1058090,   1059036,1,     2.286
GA24618-RA ,         3,   1059104,   1059373,1,     2.000
GA15685-RA ,         1,   1076364,   1076528,1,     2.461
GA15685-RA ,         2,   1080086,   1080253,1,     2.000
GA15685-RA ,         3,   1080725,   1080834,1,     2.000
GA15685-RA ,         4,   1083560,   1083753,1,     1.000
GA15685-RA ,         5,   1087437,   1087566,1,     0.000
GA15685-RA ,         6,   1087644,   1087719,1,     0.000
GA17403-RA ,         1,   1093445,   1093472,1,     0.000
GA17403-RA ,         2,   1093535,   1093714,1,     0.000
GA17403-RA ,         3,   1093773,   1094379,1,     0.000
GA17403-RA ,         4,   1094437,   1094557,1,     1.000
GA24548-RB ,         1,   1096209,   1096316,1,     1.000
GA24548-RB ,         2,   1096717,   1096868,1,     1.000
GA24548-RB ,         3,   1097496,   1098344,1,     1.000
GA24548-RB ,         4,   1098735,   1099080,1,     1.000
GA24548-RB ,         5,   1099414,   1099716,1,     2.000
GA24548-RB ,         6,   1099858,   1100130,1,     2.000
GA24548-RB ,         7,   1100322,   1100449,1,     2.000
GA24548-RB ,         8,   1101185,   1101593,1,     2.000
GA24548-RB ,         9,   1101744,   1103116,1,     1.864
GA24548-RB ,        10,   1103559,   1104416,1,     0.125
GA24548-RB ,        11,   1104653,   1104770,1,     0.000
GA24548-RB ,        12,   1105266,   1105577,1,     1.000
GA24548-RB ,        13,   1105723,   1105803,1,     1.000
GA24548-RB ,        14,   1105943,   1106200,1,     1.000
GA24548-RB ,        15,   1106271,   1106725,1,     0.859
GA24548-RB ,        16,   1109083,   1109156,1,     0.000
GA24548-RB ,        17,   1110139,   1110200,1,     0.000
GA24546-RA ,         1,   1125122,   1125298,1,     1.000
GA24546-RA ,         2,   1125355,   1125531,1,     1.000
GA24546-RA ,         3,   1125602,   1125841,1,     1.000
GA24619-RA ,         1,   1128897,   1129157,1,     1.000
GA24619-RA ,         2,   1129216,   1129392,1,     1.000
GA24619-RA ,         3,   1129457,   1129627,1,     0.211
GA24620-RA ,         1,   1129851,   1130173,1,     0.000
GA24620-RA ,         2,   1130234,   1130515,1,     0.819
GA24620-RA ,         3,   1130572,   1130671,1,     0.850
GA24620-RA ,         4,   1130728,   1130919,1,     0.000
GA24620-RA ,         5,   1130989,   1131213,1,     0.000
GA24620-RA ,         6,   1131273,   1131557,1,     0.000
GA24548-RB ,        18,   1134697,   1134768,1,     0.000
GA24544-RA ,         1,   1146562,   1146983,1,     0.000
GA24544-RA ,         2,   1147041,   1148079,1,     0.000
GA15684-RA ,         1,   1148400,   1148525,1,     0.000
GA15684-RA ,         2,   1148597,   1149160,1,     1.112
GA24543-RB ,         1,   1151148,   1151758,1,     3.000
GA24543-RB ,         2,   1151827,   1152213,1,     3.951
GA24543-RB ,         3,   1152270,   1153181,1,     4.000
GA31033-RA ,         1,   1153766,   1153838,1,     2.000
GA31033-RA ,         2,   1155256,   1155353,1,     3.000
GA15683-RA ,         1,   1157186,   1157352,1,     2.000
GA15683-RA ,         2,   1157426,   1157592,1,     1.551
GA15683-RA ,         3,   1157665,   1158481,1,     1.088
GA24543-RB ,         4,   1161230,   1161236,1,     1.000
GA14268-RC ,         1,   1162811,   1163242,1,     1.000
GA14268-RC ,         2,   1163286,   1163397,1,     1.000
GA14268-RC ,         3,   1163689,   1163739,1,     1.000
GA14268-RC ,         4,   1163863,   1164344,1,     1.000
GA14268-RC ,         5,   1164422,   1164613,1,     1.000
GA15686-RA ,         1,   1166953,   1167672,1,     1.646
GA15095-RA ,         1,   1168121,   1168180,1,     2.000
GA15095-RA ,         2,   1169798,   1169989,1,     2.000
GA15095-RA ,         3,   1170060,   1170221,1,     2.000
GA15095-RA ,         4,   1170293,   1170487,1,     2.000
GA15095-RA ,         5,   1170558,   1170629,1,     2.000
GA15688-RA ,         1,   1171839,   1172090,1,     2.000
GA15688-RA ,         2,   1172155,   1172319,1,     2.000
GA15688-RA ,         3,   1172382,   1172636,1,     1.000
GA11852-RA ,         1,   1173239,   1173298,1,     1.000
GA11852-RA ,         2,   1174296,   1174487,1,     1.000
GA11852-RA ,         3,   1174541,   1174978,1,     1.000
GA33038-RA ,         1,   1175184,   1175243,1,     1.000
GA33038-RA ,         2,   1175341,   1175523,1,     1.000
GA33038-RA ,         3,   1175590,   1175835,1,     1.000
GA33038-RA ,         4,   1175892,   1175987,1,     1.000
GA11851-RA ,         1,   1177028,   1177087,1,     3.000
GA11851-RA ,         2,   1177774,   1177965,1,     3.000
GA11851-RA ,         3,   1178036,   1178197,1,     3.000
GA11851-RA ,         4,   1178261,   1178458,1,     3.000
GA11851-RA ,         5,   1178521,   1178592,1,     3.000
GA31067-RA ,         1,   1180152,   1180585,1,     5.141
GA31067-RA ,         2,   1180640,   1180807,1,     5.000
GA31067-RA ,         3,   1180874,   1180952,1,     5.000
GA31067-RA ,         4,   1181097,   1181147,1,     5.000
GA10076-RA ,         1,   1184385,   1184444,1,     6.000
GA10076-RA ,         2,   1188224,   1188586,1,     3.066
GA10076-RA ,         3,   1188655,   1188846,1,     3.000
GA10076-RA ,         4,   1188908,   1188979,1,     3.000
GA30648-RB ,         1,   1189940,   1190060,1,     4.000
GA30648-RB ,         2,   1190115,   1190213,1,     4.000
GA30648-RB ,         3,   1190273,   1190410,1,     4.000
GA30648-RB ,         4,   1190477,   1190532,1,     4.000
GA31605-RA ,         1,   1190699,   1190804,1,     3.000
GA31605-RA ,         2,   1190857,   1190960,1,     3.000
GA31605-RA ,         3,   1191018,   1191144,1,     3.000
GA31605-RA ,         4,   1191210,   1191217,1,     3.000
GA31605-RA ,         5,   1193024,   1193160,1,     2.000
GA31605-RA ,         6,   1193218,   1193254,1,     2.000
GA11850-RA ,         1,   1195533,   1195589,1,     2.000
GA11850-RA ,         2,   1196736,   1196909,1,     4.000
GA11850-RA ,         3,   1196980,   1197141,1,     5.000
GA11850-RA ,         4,   1197201,   1197398,1,     5.000
GA11850-RA ,         5,   1197471,   1197542,1,     5.000
GA11434-RA ,         1,   1198835,   1198894,1,     5.000
GA11434-RA ,         2,   1201796,   1201960,1,     2.000
GA11434-RA ,         3,   1202022,   1202198,1,     2.000
GA11434-RA ,         4,   1202261,   1202434,1,     3.000
GA11434-RA ,         5,   1202496,   1202576,1,     3.000
GA11849-RA ,         1,   1203430,   1203489,1,     2.000
GA11849-RA ,         2,   1203562,   1203756,1,     2.000
GA11849-RA ,         3,   1203813,   1203977,1,     2.000
GA11849-RA ,         4,   1204040,   1204237,1,     2.000
GA11849-RA ,         5,   1204409,   1204486,1,     2.000
GA24622-RA ,         1,   1205220,   1205279,1,     2.000
GA24622-RA ,         2,   1205342,   1205524,1,     2.000
GA24622-RA ,         3,   1205598,   1205960,1,     2.000
GA24622-RA ,         4,   1206019,   1206099,1,     2.000
GA24623-RA ,         1,   1207051,   1207101,1,     3.000
GA24623-RA ,         2,   1207158,   1207328,1,     3.000
GA24623-RA ,         3,   1207867,   1208223,1,     2.000
GA24623-RA ,         4,   1208279,   1208377,1,     2.000
GA11435-RA ,         1,   1209992,   1210057,1,     1.000
GA11435-RA ,         2,   1210697,   1210858,1,     1.000
GA11435-RA ,         3,   1210913,   1211275,1,     1.000
GA11435-RA ,         4,   1211334,   1211426,1,     1.000
GA11847-RA ,         1,   1211794,   1211853,1,     3.000
GA11847-RA ,         2,   1212416,   1212574,1,     2.516
GA11847-RA ,         3,   1212633,   1212794,1,     2.000
GA11847-RA ,         4,   1212860,   1213054,1,     2.000
GA11847-RA ,         5,   1213123,   1213194,1,     2.000
GA11846-RA ,         1,   1214736,   1214795,1,     2.000
GA11846-RA ,         2,   1215888,   1216046,1,     2.000
GA11846-RA ,         3,   1216126,   1216281,1,     2.000
GA11846-RA ,         4,   1216340,   1216546,1,     2.000
GA11846-RA ,         5,   1216617,   1216688,1,     2.000
GA24625-RA ,         1,   1218292,   1218351,1,     2.000
GA24625-RA ,         2,   1219206,   1219364,1,     2.000
GA24625-RA ,         3,   1219433,   1219768,1,     2.000
GA24625-RA ,         4,   1219842,   1219913,1,     2.000
GA11845-RA ,         1,   1220829,   1220888,1,     2.000
GA11845-RA ,         2,   1220944,   1221117,1,     2.000
GA11845-RA ,         3,   1221177,   1221332,1,     2.000
GA11845-RA ,         4,   1221396,   1221590,1,     2.154
GA11845-RA ,         5,   1221717,   1221788,1,     3.000
GA11844-RA ,         1,   1222482,   1222541,1,     2.000
GA11844-RA ,         2,   1223215,   1223388,1,     2.000
GA11844-RA ,         3,   1223451,   1223606,1,     2.000
GA11844-RA ,         4,   1223672,   1223869,1,     2.000
GA11844-RA ,         5,   1223935,   1224006,1,     2.000
GA18208-RA ,         1,   1224099,   1224263,1,     2.000
GA18208-RA ,         2,   1224322,   1224687,1,     2.000
GA18208-RA ,         3,   1224743,   1224916,1,     4.000
GA18208-RA ,         4,   1224975,   1225034,1,     5.000
GA18187-RA ,         1,   1225599,   1225760,1,     4.000
GA18187-RA ,         2,   1225828,   1227086,1,     5.862
GA18187-RA ,         3,   1227151,   1227317,1,     6.000
GA18187-RA ,         4,   1227377,   1227557,1,     6.000
GA18187-RA ,         5,   1227647,   1227747,1,     6.000
GA18187-RA ,         6,   1228142,   1228275,1,     6.000
GA11839-RA ,         1,   1230782,   1230856,1,     6.000
GA11839-RA ,         2,   1230919,   1231116,1,     6.000
GA11839-RA ,         3,   1231171,   1231323,1,     6.000
GA11839-RA ,         4,   1231395,   1231568,1,     4.287
GA11839-RA ,         5,   1231637,   1231696,1,     4.000
GA11842-RA ,         1,   1243117,   1243145,1,     1.000
GA11842-RA ,         2,   1243240,   1243566,1,     1.000
GA11842-RA ,         3,   1243646,   1243811,1,     1.000
GA11838-RA ,         1,   1247168,   1247270,1,     0.000
GA11838-RA ,         2,   1247338,   1248041,1,     0.000
GA24542-RA ,         1,   1264089,   1264246,1,     0.000
GA24542-RA ,         2,   1264330,   1264465,1,     0.574
GA24542-RA ,         3,   1264525,   1265447,1,     1.000
GA24542-RA ,         4,   1265512,   1265548,1,     1.000
GA11840-RA ,         1,   1283990,   1285104,1,     4.000
GA11840-RA ,         2,   1297185,   1297755,1,     3.000
GA11840-RA ,         3,   1298468,   1298581,1,     4.000
GA11840-RA ,         4,   1299181,   1299309,1,     4.000
GA11840-RA ,         5,   1303724,   1303927,1,     6.000
GA11840-RA ,         6,   1304049,   1305686,1,     6.046
GA18217-RA ,         1,   1306464,   1306630,1,     6.000
GA18217-RA ,         2,   1306699,   1307335,1,     6.000
GA18217-RA ,         3,   1307399,   1307906,1,     6.000
GA18217-RA ,         4,   1307970,   1308175,1,     6.000
GA24627-RA ,         1,   1324544,   1324667,1,     1.000
GA24627-RA ,         2,   1324724,   1326519,1,     2.126
GA11452-RA ,         1,   1327545,   1327563,1,     4.000
GA11452-RA ,         2,   1327631,   1328514,1,     3.769
GA11452-RA ,         3,   1328576,   1328720,1,     3.000
GA11452-RA ,         4,   1328784,   1328908,1,     3.000
GA31002-RA ,         1,   1329017,   1329090,1,     3.000
GA31002-RA ,         2,   1329150,   1329323,1,     3.000
GA31002-RA ,         3,   1329383,   1329425,1,     3.000
GA15033-RA ,         1,   1331993,   1332114,1,     3.000
GA15033-RA ,         2,   1332193,   1332337,1,     3.000
GA15033-RA ,         3,   1332409,   1333298,1,     3.000
GA15033-RA ,         4,   1333576,   1333603,1,     3.000
GA15003-RA ,         1,   1334007,   1334119,1,     3.000
GA15003-RA ,         2,   1334195,   1334345,1,     3.000
GA15003-RA ,         3,   1334422,   1335420,1,     3.520
GA14995-RA ,         1,   1336729,   1336865,1,     4.000
GA14995-RA ,         2,   1336949,   1338262,1,     4.398
GA14995-RA ,         3,   1338326,   1338341,1,     4.000
GA10748-RC ,         1,   1353834,   1354087,1,     1.000
GA10748-RC ,         2,   1377896,   1378502,1,     1.056
GA10748-RC ,         3,   1380021,   1380134,1,     2.000
GA10748-RC ,         4,   1381226,   1381354,1,     2.000
GA10748-RC ,         5,   1381442,   1381645,1,     2.000
GA10748-RC ,         6,   1381714,   1383654,1,     2.016
GA14981-RA ,         1,   1394194,   1394298,1,     3.000
GA14981-RA ,         2,   1394401,   1394508,1,     3.000
GA14981-RA ,         3,   1394574,   1394675,1,     3.000
GA14981-RA ,         4,   1394810,   1394909,1,     3.000
GA14981-RA ,         5,   1394973,   1395243,1,     3.000
GA14981-RA ,         6,   1395301,   1395751,1,     3.424
GA14968-RA ,         1,   1399132,   1399999,1,     2.000
GA14968-RA ,         2,   1400060,   1400215,1,     2.000
GA14968-RA ,         3,   1400293,   1400375,1,     3.000
GA10750-RB ,         1,   1404852,   1405334,1,     1.000
GA14963-RB ,         1,   1416393,   1417756,1,     3.479
GA14963-RB ,         2,   1417853,   1418528,1,     4.000
GA14940-RB ,         1,   1423837,   1425505,1,     2.638
GA14940-RB ,         2,   1425563,   1425852,1,     3.000
GA14940-RB ,         3,   1425921,   1427179,1,     3.335
GA14940-RB ,         4,   1427265,   1428393,1,     4.000
GA24630-RA ,         1,   1430695,   1430763,1,     5.000
GA24630-RA ,         2,   1430835,   1431003,1,     5.000
GA24630-RA ,         3,   1431058,   1432105,1,     5.000
GA24630-RA ,         4,   1432176,   1432272,1,     5.000
GA24630-RA ,         5,   1432334,   1432991,1,     5.000
GA24630-RA ,         6,   1433055,   1433248,1,     3.000
