SubRegion	GC_Beg	GC_End	TL_Beg	TL_End	TL_Ori	ABeg	AEnd
01g	190030	190093	1500001	1768582	1	1690030	1690093
01g	193930	194537	1500001	1768582	1	1693930	1694537
01g	200622	200623	1500001	1768582	1	1700622	1700623
01g	212586	212650	1500001	1768582	1	1712586	1712650
01g	217679	217725	1500001	1768582	1	1717679	1717725
01g	226718	231875	1500001	1768582	1	1726718	1731875
01g	226718	226830	1500001	1768582	1	1726718	1726830
01g	230451	251403	1500001	1768582	1	1730451	1751403
01g	230451	231120	1500001	1768582	1	1730451	1731120
01g	232285	254391	1500001	1768582	1	1732285	1754391
01g	232285	234530	1500001	1768582	1	1732285	1734530
01g	234691	235025	1500001	1768582	1	1734691	1735025
01g	235847	238302	1500001	1768582	1	1735847	1738302
01g	235847	245525	1500001	1768582	1	1735847	1745525
01g	254100	254391	1500001	1768582	1	1754100	1754391
01g	260910	261856	1500001	1768582	1	1760910	1761856
01g	265187	267005	1500001	1768582	1	1765187	1767005
02a	1931	5218	1768583	2000000	1	1770513	1773800
02a	2194	13292	1768583	2000000	1	1770776	1781874
02a	2259	44131	1768583	2000000	1	1770841	1812713
02a	8196	10894	1768583	2000000	1	1776778	1779476
02a	13208	13318	1768583	2000000	1	1781790	1781900
02a	13323	14242	1768583	2000000	1	1781905	1782824
02a	43002	45547	1768583	2000000	1	1811584	1814129
02a	43348	44131	1768583	2000000	1	1811930	1812713
02a	45768	45778	1768583	2000000	1	1814350	1814360
02a	46175	46746	1768583	2000000	1	1814757	1815328
02a	49040	70272	1768583	2000000	1	1817622	1838854
02a	55113	64619	1768583	2000000	1	1823695	1833201
02a	55805	55827	1768583	2000000	1	1824387	1824409
02a	60303	70272	1768583	2000000	1	1828885	1838854
02a	60369	84039	1768583	2000000	1	1828951	1852621
02a	64619	80583	1768583	2000000	1	1833201	1849165
02a	66543	70272	1768583	2000000	1	1835125	1838854
02a	68102	69400	1768583	2000000	1	1836684	1837982
02a	69400	89364	1768583	2000000	1	1837982	1857946
02a	76169	80350	1768583	2000000	1	1844751	1848932
02a	80715	113920	1768583	2000000	1	1849297	1882502
02a	82401	88677	1768583	2000000	1	1850983	1857259
02a	83708	84039	1768583	2000000	1	1852290	1852621
02a	87346	88677	1768583	2000000	1	1855928	1857259
02a	87518	87519	1768583	2000000	1	1856100	1856101
02a	97997	101797	1768583	2000000	1	1866579	1870379
02a	117699	117759	1768583	2000000	1	1886281	1886341
02a	120333	159985	1768583	2000000	1	1888915	1928567
02a	120333	120366	1768583	2000000	1	1888915	1888948
02a	120333	123813	1768583	2000000	1	1888915	1892395
02a	132621	133030	1768583	2000000	1	1901203	1901612
02a	138771	138790	1768583	2000000	1	1907353	1907372
02a	139511	140034	1768583	2000000	1	1908093	1908616
02a	141153	141535	1768583	2000000	1	1909735	1910117
02a	141190	144310	1768583	2000000	1	1909772	1912892
02a	141720	143180	1768583	2000000	1	1910302	1911762
02a	143178	143180	1768583	2000000	1	1911760	1911762
02a	145420	145439	1768583	2000000	1	1914002	1914021
02a	146160	146683	1768583	2000000	1	1914742	1915265
02a	147519	150277	1768583	2000000	1	1916101	1918859
02a	147638	147667	1768583	2000000	1	1916220	1916249
02a	147736	152499	1768583	2000000	1	1916318	1921081
02a	148429	148448	1768583	2000000	1	1917011	1917030
02a	149141	150686	1768583	2000000	1	1917723	1919268
02a	149813	151819	1768583	2000000	1	1918395	1920401
02a	150271	150277	1768583	2000000	1	1918853	1918859
02a	150277	151877	1768583	2000000	1	1918859	1920459
02a	158159	159887	1768583	2000000	1	1926741	1928469
02a	165206	165264	1768583	2000000	1	1933788	1933846
02a	165206	165307	1768583	2000000	1	1933788	1933889
02a	166021	166249	1768583	2000000	1	1934603	1934831
02a	168476	184802	1768583	2000000	1	1937058	1953384
02a	173034	173376	1768583	2000000	1	1941616	1941958
02a	175539	176785	1768583	2000000	1	1944121	1945367
02a	184069	184802	1768583	2000000	1	1952651	1953384
02a	184514	184802	1768583	2000000	1	1953096	1953384
02a	188264	208320	1768583	2000000	1	1956846	1976902
02a	189924	200110	1768583	2000000	1	1958506	1968692
02a	190583	193869	1768583	2000000	1	1959165	1962451
02a	204212	204243	1768583	2000000	1	1972794	1972825
02a	205575	230549	1768583	2000000	1	1974157	1999131
02a	206529	206559	1768583	2000000	1	1975111	1975141
02a	208730	209124	1768583	2000000	1	1977312	1977706
02a	209536	209564	1768583	2000000	1	1978118	1978146
02a	213151	213154	1768583	2000000	1	1981733	1981736
02a	215964	217366	1768583	2000000	1	1984546	1985948
02a	226798	228255	1768583	2000000	1	1995380	1996837
02b	1896	1900	2000001	2250000	1	2001896	2001900
02b	1896	3634	2000001	2250000	1	2001896	2003634
02b	5362	7895	2000001	2250000	1	2005362	2007895
02b	5725	15005	2000001	2250000	1	2005725	2015005
02b	12250	24914	2000001	2250000	1	2012250	2024914
02b	15003	15005	2000001	2250000	1	2015003	2015005
02b	15003	16894	2000001	2250000	1	2015003	2016894
02b	37740	38539	2000001	2250000	1	2037740	2038539
02b	46323	48484	2000001	2250000	1	2046323	2048484
02b	55123	72785	2000001	2250000	1	2055123	2072785
02b	58534	58907	2000001	2250000	1	2058534	2058907
02b	64304	65503	2000001	2250000	1	2064304	2065503
02b	65503	71121	2000001	2250000	1	2065503	2071121
02b	68402	68429	2000001	2250000	1	2068402	2068429
02b	68402	68481	2000001	2250000	1	2068402	2068481
02b	68463	68473	2000001	2250000	1	2068463	2068473
02b	69121	73200	2000001	2250000	1	2069121	2073200
02b	72728	74414	2000001	2250000	1	2072728	2074414
02b	72760	72785	2000001	2250000	1	2072760	2072785
02b	72785	74733	2000001	2250000	1	2072785	2074733
02b	74342	74733	2000001	2250000	1	2074342	2074733
02b	75417	75668	2000001	2250000	1	2075417	2075668
02b	76577	76908	2000001	2250000	1	2076577	2076908
02b	77075	77988	2000001	2250000	1	2077075	2077988
02b	79291	79297	2000001	2250000	1	2079291	2079297
02b	83385	93304	2000001	2250000	1	2083385	2093304
02b	83750	85447	2000001	2250000	1	2083750	2085447
02b	86315	158323	2000001	2250000	1	2086315	2158323
02b	87675	88814	2000001	2250000	1	2087675	2088814
02b	87677	88012	2000001	2250000	1	2087677	2088012
02b	88883	170001	2000001	2250000	1	2088883	2170001
02b	91557	93525	2000001	2250000	1	2091557	2093525
02b	93962	108944	2000001	2250000	1	2093962	2108944
02b	94396	94667	2000001	2250000	1	2094396	2094667
02b	96133	96148	2000001	2250000	1	2096133	2096148
02b	98108	103367	2000001	2250000	1	2098108	2103367
02b	106235	106416	2000001	2250000	1	2106235	2106416
02b	106301	106416	2000001	2250000	1	2106301	2106416
02b	107437	107458	2000001	2250000	1	2107437	2107458
02b	111050	111053	2000001	2250000	1	2111050	2111053
02b	117008	136245	2000001	2250000	1	2117008	2136245
02b	119684	125437	2000001	2250000	1	2119684	2125437
02b	120434	124443	2000001	2250000	1	2120434	2124443
02b	120551	122468	2000001	2250000	1	2120551	2122468
02b	120944	120971	2000001	2250000	1	2120944	2120971
02b	122634	122801	2000001	2250000	1	2122634	2122801
02b	125437	125460	2000001	2250000	1	2125437	2125460
02b	126216	126231	2000001	2250000	1	2126216	2126231
02b	126605	127530	2000001	2250000	1	2126605	2127530
02b	128236	128480	2000001	2250000	1	2128236	2128480
02b	129088	129101	2000001	2250000	1	2129088	2129101
02b	131005	134287	2000001	2250000	1	2131005	2134287
02b	134303	134345	2000001	2250000	1	2134303	2134345
02b	134598	135693	2000001	2250000	1	2134598	2135693
02b	135363	135383	2000001	2250000	1	2135363	2135383
02b	138943	138955	2000001	2250000	1	2138943	2138955
02b	140782	141641	2000001	2250000	1	2140782	2141641
02b	142477	142654	2000001	2250000	1	2142477	2142654
02b	142792	148955	2000001	2250000	1	2142792	2148955
02b	142891	158975	2000001	2250000	1	2142891	2158975
02b	144883	144886	2000001	2250000	1	2144883	2144886
02b	146858	146899	2000001	2250000	1	2146858	2146899
02b	146858	147083	2000001	2250000	1	2146858	2147083
02b	149179	149379	2000001	2250000	1	2149179	2149379
02b	149524	149846	2000001	2250000	1	2149524	2149846
02b	154939	154985	2000001	2250000	1	2154939	2154985
02b	154939	154995	2000001	2250000	1	2154939	2154995
02b	156574	158975	2000001	2250000	1	2156574	2158975
02b	158975	160238	2000001	2250000	1	2158975	2160238
02b	159376	160122	2000001	2250000	1	2159376	2160122
02b	163763	167605	2000001	2250000	1	2163763	2167605
02b	166319	190379	2000001	2250000	1	2166319	2190379
02b	167563	168972	2000001	2250000	1	2167563	2168972
02b	168206	170428	2000001	2250000	1	2168206	2170428
02b	168206	174633	2000001	2250000	1	2168206	2174633
02b	170305	182412	2000001	2250000	1	2170305	2182412
02b	171335	172078	2000001	2250000	1	2171335	2172078
02b	171746	174504	2000001	2250000	1	2171746	2174504
02b	172078	173587	2000001	2250000	1	2172078	2173587
02b	174504	176482	2000001	2250000	1	2174504	2176482
02b	174603	174633	2000001	2250000	1	2174603	2174633
02b	178318	180942	2000001	2250000	1	2178318	2180942
02b	179952	183624	2000001	2250000	1	2179952	2183624
02b	180433	181160	2000001	2250000	1	2180433	2181160
02b	180806	180942	2000001	2250000	1	2180806	2180942
02b	190306	197692	2000001	2250000	1	2190306	2197692
02b	190306	190331	2000001	2250000	1	2190306	2190331
02b	190306	190347	2000001	2250000	1	2190306	2190347
02b	190826	191863	2000001	2250000	1	2190826	2191863
02b	191863	191933	2000001	2250000	1	2191863	2191933
02b	192313	194399	2000001	2250000	1	2192313	2194399
02b	194773	194774	2000001	2250000	1	2194773	2194774
02b	195179	198531	2000001	2250000	1	2195179	2198531
02b	195179	198570	2000001	2250000	1	2195179	2198570
02b	195292	198989	2000001	2250000	1	2195292	2198989
02b	195437	197859	2000001	2250000	1	2195437	2197859
02b	195479	240652	2000001	2250000	1	2195479	2240652
02b	195484	204700	2000001	2250000	1	2195484	2204700
02b	198531	198570	2000001	2250000	1	2198531	2198570
02b	198780	205487	2000001	2250000	1	2198780	2205487
02b	200018	201491	2000001	2250000	1	2200018	2201491
02b	201423	201520	2000001	2250000	1	2201423	2201520
02b	201491	206756	2000001	2250000	1	2201491	2206756
02b	202674	202690	2000001	2250000	1	2202674	2202690
02b	202719	209175	2000001	2250000	1	2202719	2209175
02b	202955	202984	2000001	2250000	1	2202955	2202984
02b	204271	204275	2000001	2250000	1	2204271	2204275
02b	205634	206756	2000001	2250000	1	2205634	2206756
02b	205860	213919	2000001	2250000	1	2205860	2213919
02b	206709	206713	2000001	2250000	1	2206709	2206713
02b	206722	206724	2000001	2250000	1	2206722	2206724
02b	206722	206756	2000001	2250000	1	2206722	2206756
02b	206780	233767	2000001	2250000	1	2206780	2233767
02b	209152	209158	2000001	2250000	1	2209152	2209158
02b	209152	209329	2000001	2250000	1	2209152	2209329
02b	209152	210649	2000001	2250000	1	2209152	2210649
02b	209854	210310	2000001	2250000	1	2209854	2210310
02b	211212	211221	2000001	2250000	1	2211212	2211221
02b	211266	211457	2000001	2250000	1	2211266	2211457
02b	211342	211452	2000001	2250000	1	2211342	2211452
02b	214122	215737	2000001	2250000	1	2214122	2215737
02b	214345	214465	2000001	2250000	1	2214345	2214465
02b	217701	218517	2000001	2250000	1	2217701	2218517
02b	218515	218516	2000001	2250000	1	2218515	2218516
02b	219747	219789	2000001	2250000	1	2219747	2219789
02b	227870	227872	2000001	2250000	1	2227870	2227872
02b	228443	228639	2000001	2250000	1	2228443	2228639
02b	230295	230297	2000001	2250000	1	2230295	2230297
02b	230736	231330	2000001	2250000	1	2230736	2231330
02b	231883	232246	2000001	2250000	1	2231883	2232246
02b	236017	249354	2000001	2250000	1	2236017	2249354
02b	237544	237679	2000001	2250000	1	2237544	2237679
02b	238289	238395	2000001	2250000	1	2238289	2238395
02b	239331	239345	2000001	2250000	1	2239331	2239345
02b	240434	248049	2000001	2250000	1	2240434	2248049
02b	245312	245451	2000001	2250000	1	2245312	2245451
02b	246398	248030	2000001	2250000	1	2246398	2248030
02c	2659	248416	2250001	2504966	1	2252659	2498416
02c	13220	21926	2250001	2504966	1	2263220	2271926
02c	13220	21369	2250001	2504966	1	2263220	2271369
02c	17335	17609	2250001	2504966	1	2267335	2267609
02c	17812	17842	2250001	2504966	1	2267812	2267842
02c	19500	20220	2250001	2504966	1	2269500	2270220
02c	19970	20178	2250001	2504966	1	2269970	2270178
02c	20025	20054	2250001	2504966	1	2270025	2270054
02c	20025	20220	2250001	2504966	1	2270025	2270220
02c	20212	20220	2250001	2504966	1	2270212	2270220
02c	21369	21926	2250001	2504966	1	2271369	2271926
02c	21925	21926	2250001	2504966	1	2271925	2271926
02c	22154	22336	2250001	2504966	1	2272154	2272336
02c	22697	22698	2250001	2504966	1	2272697	2272698
02c	22697	22913	2250001	2504966	1	2272697	2272913
02c	22750	23522	2250001	2504966	1	2272750	2273522
02c	24377	24385	2250001	2504966	1	2274377	2274385
02c	26508	250936	2250001	2504966	1	2276508	2500936
02c	26962	26991	2250001	2504966	1	2276962	2276991
02c	27509	27540	2250001	2504966	1	2277509	2277540
02c	27532	27540	2250001	2504966	1	2277532	2277540
02c	27861	27903	2250001	2504966	1	2277861	2277903
02c	28861	41779	2250001	2504966	1	2278861	2291779
02c	29250	30010	2250001	2504966	1	2279250	2280010
02c	29548	43939	2250001	2504966	1	2279548	2293939
02c	30010	32788	2250001	2504966	1	2280010	2282788
02c	30274	33890	2250001	2504966	1	2280274	2283890
02c	30422	30475	2250001	2504966	1	2280422	2280475
02c	32114	32217	2250001	2504966	1	2282114	2282217
02c	32481	47863	2250001	2504966	1	2282481	2297863
02c	35190	35472	2250001	2504966	1	2285190	2285472
02c	37616	40599	2250001	2504966	1	2287616	2290599
02c	41164	41168	2250001	2504966	1	2291164	2291168
02c	41302	41329	2250001	2504966	1	2291302	2291329
02c	44505	66993	2250001	2504966	1	2294505	2316993
02c	44505	44629	2250001	2504966	1	2294505	2294629
02c	52917	59782	2250001	2504966	1	2302917	2309782
02c	53858	64065	2250001	2504966	1	2303858	2314065
02c	55300	55494	2250001	2504966	1	2305300	2305494
02c	57813	59711	2250001	2504966	1	2307813	2309711
02c	59465	60711	2250001	2504966	1	2309465	2310711
02c	59953	62771	2250001	2504966	1	2309953	2312771
02c	61666	61701	2250001	2504966	1	2311666	2311701
02c	64215	64448	2250001	2504966	1	2314215	2314448
02c	64962	65063	2250001	2504966	1	2314962	2315063
02c	65596	65623	2250001	2504966	1	2315596	2315623
02c	68201	68276	2250001	2504966	1	2318201	2318276
02c	72448	74926	2250001	2504966	1	2322448	2324926
02c	76872	97037	2250001	2504966	1	2326872	2347037
02c	76872	76983	2250001	2504966	1	2326872	2326983
02c	81549	81869	2250001	2504966	1	2331549	2331869
02c	86129	86280	2250001	2504966	1	2336129	2336280
02c	86890	86891	2250001	2504966	1	2336890	2336891
02c	88187	88641	2250001	2504966	1	2338187	2338641
02c	88276	88398	2250001	2504966	1	2338276	2338398
02c	95817	95891	2250001	2504966	1	2345817	2345891
02c	97037	102207	2250001	2504966	1	2347037	2352207
02c	98979	99828	2250001	2504966	1	2348979	2349828
02c	100566	100573	2250001	2504966	1	2350566	2350573
02c	105049	105110	2250001	2504966	1	2355049	2355110
02c	105510	105597	2250001	2504966	1	2355510	2355597
02c	105548	105597	2250001	2504966	1	2355548	2355597
02c	106093	106127	2250001	2504966	1	2356093	2356127
02c	106459	107155	2250001	2504966	1	2356459	2357155
02c	106549	106983	2250001	2504966	1	2356549	2356983
02c	107171	107172	2250001	2504966	1	2357171	2357172
02c	115758	116244	2250001	2504966	1	2365758	2366244
02c	116244	116767	2250001	2504966	1	2366244	2366767
02c	116305	116411	2250001	2504966	1	2366305	2366411
02c	117208	117235	2250001	2504966	1	2367208	2367235
02c	119558	119676	2250001	2504966	1	2369558	2369676
02c	120946	133210	2250001	2504966	1	2370946	2383210
02c	120946	121056	2250001	2504966	1	2370946	2371056
02c	121484	149709	2250001	2504966	1	2371484	2399709
02c	121484	121923	2250001	2504966	1	2371484	2371923
02c	126431	127080	2250001	2504966	1	2376431	2377080
02c	127947	128538	2250001	2504966	1	2377947	2378538
02c	128338	129173	2250001	2504966	1	2378338	2379173
02c	129897	129976	2250001	2504966	1	2379897	2379976
02c	129971	131103	2250001	2504966	1	2379971	2381103
02c	129971	129976	2250001	2504966	1	2379971	2379976
02c	129971	141635	2250001	2504966	1	2379971	2391635
02c	130487	131780	2250001	2504966	1	2380487	2381780
02c	130610	137273	2250001	2504966	1	2380610	2387273
02c	132612	136641	2250001	2504966	1	2382612	2386641
02c	136834	137425	2250001	2504966	1	2386834	2387425
02c	138128	139397	2250001	2504966	1	2388128	2389397
02c	139397	140140	2250001	2504966	1	2389397	2390140
02c	140040	148808	2250001	2504966	1	2390040	2398808
02c	141313	141325	2250001	2504966	1	2391313	2391325
02c	142977	142981	2250001	2504966	1	2392977	2392981
02c	143093	146258	2250001	2504966	1	2393093	2396258
02c	143093	151557	2250001	2504966	1	2393093	2401557
02c	143464	144337	2250001	2504966	1	2393464	2394337
02c	143464	143750	2250001	2504966	1	2393464	2393750
02c	144298	144692	2250001	2504966	1	2394298	2394692
02c	146280	147437	2250001	2504966	1	2396280	2397437
02c	147320	147321	2250001	2504966	1	2397320	2397321
02c	149708	149709	2250001	2504966	1	2399708	2399709
02c	149708	150567	2250001	2504966	1	2399708	2400567
02c	150997	151067	2250001	2504966	1	2400997	2401067
02c	153210	153657	2250001	2504966	1	2403210	2403657
02c	154332	154472	2250001	2504966	1	2404332	2404472
02c	155833	157120	2250001	2504966	1	2405833	2407120
02c	157458	157588	2250001	2504966	1	2407458	2407588
02c	157754	161889	2250001	2504966	1	2407754	2411889
02c	159746	169880	2250001	2504966	1	2409746	2419880
02c	160100	161889	2250001	2504966	1	2410100	2411889
02c	161604	161889	2250001	2504966	1	2411604	2411889
02c	164220	166839	2250001	2504966	1	2414220	2416839
02c	167534	167554	2250001	2504966	1	2417534	2417554
