SubRegion	GC_Beg	GC_End	CH_Beg	CH_End	CH_Ori	ABeg	AEnd
02a	6082	166453	1768583	2000000	1	1774664	1935035
02a	9754	11650	1768583	2000000	1	1778336	1780232
02a	11673	12276	1768583	2000000	1	1780255	1780858
02a	15252	16678	1768583	2000000	1	1783834	1785260
02a	21469	21826	1768583	2000000	1	1790051	1790408
02a	22994	44131	1768583	2000000	1	1791576	1812713
02a	42527	42631	1768583	2000000	1	1811109	1811213
02a	44391	44556	1768583	2000000	1	1812973	1813138
02a	44488	102227	1768583	2000000	1	1813070	1870809
02a	45768	45778	1768583	2000000	1	1814350	1814360
02a	45768	51802	1768583	2000000	1	1814350	1820384
02a	54538	54539	1768583	2000000	1	1823120	1823121
02a	54952	55188	1768583	2000000	1	1823534	1823770
02a	59433	59435	1768583	2000000	1	1828015	1828017
02a	60303	61637	1768583	2000000	1	1828885	1830219
02a	60369	78209	1768583	2000000	1	1828951	1846791
02a	64346	64593	1768583	2000000	1	1832928	1833175
02a	64346	87566	1768583	2000000	1	1832928	1856148
02a	67709	67789	1768583	2000000	1	1836291	1836371
02a	67709	67809	1768583	2000000	1	1836291	1836391
02a	67709	89036	1768583	2000000	1	1836291	1857618
02a	74531	74539	1768583	2000000	1	1843113	1843121
02a	76180	76219	1768583	2000000	1	1844762	1844801
02a	81333	87566	1768583	2000000	1	1849915	1856148
02a	87346	91772	1768583	2000000	1	1855928	1860354
02a	88505	182475	1768583	2000000	1	1857087	1951057
02a	100180	101136	1768583	2000000	1	1868762	1869718
02a	102558	102559	1768583	2000000	1	1871140	1871141
02a	109675	141529	1768583	2000000	1	1878257	1910111
02a	126110	132377	1768583	2000000	1	1894692	1900959
02a	132377	133367	1768583	2000000	1	1900959	1901949
02a	138790	139530	1768583	2000000	1	1907372	1908112
02a	139467	139472	1768583	2000000	1	1908049	1908054
02a	139530	146179	1768583	2000000	1	1908112	1914761
02a	142138	144533	1768583	2000000	1	1910720	1913115
02a	143613	144310	1768583	2000000	1	1912195	1912892
02a	145439	146179	1768583	2000000	1	1914021	1914761
02a	146116	146121	1768583	2000000	1	1914698	1914703
02a	147638	147667	1768583	2000000	1	1916220	1916249
02a	153125	153158	1768583	2000000	1	1921707	1921740
02a	154222	156610	1768583	2000000	1	1922804	1925192
02a	161541	162323	1768583	2000000	1	1930123	1930905
02a	162519	165627	1768583	2000000	1	1931101	1934209
02a	162519	165305	1768583	2000000	1	1931101	1933887
02a	165305	166021	1768583	2000000	1	1933887	1934603
02a	165305	166249	1768583	2000000	1	1933887	1934831
02a	175582	175617	1768583	2000000	1	1944164	1944199
02a	175582	175707	1768583	2000000	1	1944164	1944289
02a	180221	186408	1768583	2000000	1	1948803	1954990
02a	182161	182542	1768583	2000000	1	1950743	1951124
02a	188995	193880	1768583	2000000	1	1957577	1962462
02a	190670	191228	1768583	2000000	1	1959252	1959810
02a	190670	193047	1768583	2000000	1	1959252	1961629
02a	190960	204592	1768583	2000000	1	1959542	1973174
02a	191228	193047	1768583	2000000	1	1959810	1961629
02a	195730	202867	1768583	2000000	1	1964312	1971449
02a	199846	199897	1768583	2000000	1	1968428	1968479
02a	199846	200093	1768583	2000000	1	1968428	1968675
02a	200324	202867	1768583	2000000	1	1968906	1971449
02a	204113	204592	1768583	2000000	1	1972695	1973174
02a	206825	208281	1768583	2000000	1	1975407	1976863
02a	213151	213154	1768583	2000000	1	1981733	1981736
02a	213184	213218	1768583	2000000	1	1981766	1981800
02a	214609	217339	1768583	2000000	1	1983191	1985921
02a	228243	228255	1768583	2000000	1	1996825	1996837
02b	3729	4140	2000001	2250000	1	2003729	2004140
02b	4130	4140	2000001	2250000	1	2004130	2004140
02b	7987	7988	2000001	2250000	1	2007987	2007988
02b	10595	64036	2000001	2250000	1	2010595	2064036
02b	11956	12215	2000001	2250000	1	2011956	2012215
02b	19645	19646	2000001	2250000	1	2019645	2019646
02b	28071	30582	2000001	2250000	1	2028071	2030582
02b	33934	64036	2000001	2250000	1	2033934	2064036
02b	34367	46860	2000001	2250000	1	2034367	2046860
02b	50546	54000	2000001	2250000	1	2050546	2054000
02b	53498	53501	2000001	2250000	1	2053498	2053501
02b	53958	54030	2000001	2250000	1	2053958	2054030
02b	53997	54030	2000001	2250000	1	2053997	2054030
02b	58534	58642	2000001	2250000	1	2058534	2058642
02b	66232	66524	2000001	2250000	1	2066232	2066524
02b	66353	67382	2000001	2250000	1	2066353	2067382
02b	67379	67382	2000001	2250000	1	2067379	2067382
02b	68764	71662	2000001	2250000	1	2068764	2071662
02b	71685	71696	2000001	2250000	1	2071685	2071696
02b	74604	76375	2000001	2250000	1	2074604	2076375
02b	74788	75717	2000001	2250000	1	2074788	2075717
02b	76487	76488	2000001	2250000	1	2076487	2076488
02b	82410	83078	2000001	2250000	1	2082410	2083078
02b	82463	113493	2000001	2250000	1	2082463	2113493
02b	83114	83321	2000001	2250000	1	2083114	2083321
02b	87675	87818	2000001	2250000	1	2087675	2087818
02b	87759	87818	2000001	2250000	1	2087759	2087818
02b	87818	87989	2000001	2250000	1	2087818	2087989
02b	93429	94048	2000001	2250000	1	2093429	2094048
02b	94841	106323	2000001	2250000	1	2094841	2106323
02b	96133	96148	2000001	2250000	1	2096133	2096148
02b	97418	98219	2000001	2250000	1	2097418	2098219
02b	104969	105075	2000001	2250000	1	2104969	2105075
02b	106235	106323	2000001	2250000	1	2106235	2106323
02b	106450	106452	2000001	2250000	1	2106450	2106452
02b	107409	113493	2000001	2250000	1	2107409	2113493
02b	107437	107458	2000001	2250000	1	2107437	2107458
02b	107533	107535	2000001	2250000	1	2107533	2107535
02b	108413	113894	2000001	2250000	1	2108413	2113894
02b	109583	109639	2000001	2250000	1	2109583	2109639
02b	111803	115211	2000001	2250000	1	2111803	2115211
02b	112604	112710	2000001	2250000	1	2112604	2112710
02b	114149	120475	2000001	2250000	1	2114149	2120475
02b	115211	116879	2000001	2250000	1	2115211	2116879
02b	121403	122220	2000001	2250000	1	2121403	2122220
02b	122634	122819	2000001	2250000	1	2122634	2122819
02b	122634	122901	2000001	2250000	1	2122634	2122901
02b	122790	125448	2000001	2250000	1	2122790	2125448
02b	126073	129832	2000001	2250000	1	2126073	2129832
02b	126073	126152	2000001	2250000	1	2126073	2126152
02b	126140	126152	2000001	2250000	1	2126140	2126152
02b	126216	127286	2000001	2250000	1	2126216	2127286
02b	128133	128432	2000001	2250000	1	2128133	2128432
02b	130527	131590	2000001	2250000	1	2130527	2131590
02b	131005	134287	2000001	2250000	1	2131005	2134287
02b	131730	132268	2000001	2250000	1	2131730	2132268
02b	132259	132268	2000001	2250000	1	2132259	2132268
02b	134315	134345	2000001	2250000	1	2134315	2134345
02b	135363	135383	2000001	2250000	1	2135363	2135383
02b	136245	137281	2000001	2250000	1	2136245	2137281
02b	136551	147862	2000001	2250000	1	2136551	2147862
02b	136551	136557	2000001	2250000	1	2136551	2136557
02b	137280	137281	2000001	2250000	1	2137280	2137281
02b	139214	139215	2000001	2250000	1	2139214	2139215
02b	139214	139243	2000001	2250000	1	2139214	2139243
02b	140046	140157	2000001	2250000	1	2140046	2140157
02b	140782	141641	2000001	2250000	1	2140782	2141641
02b	144476	144501	2000001	2250000	1	2144476	2144501
02b	145660	145667	2000001	2250000	1	2145660	2145667
02b	146133	146509	2000001	2250000	1	2146133	2146509
02b	146133	147957	2000001	2250000	1	2146133	2147957
02b	146858	146899	2000001	2250000	1	2146858	2146899
02b	146858	151036	2000001	2250000	1	2146858	2151036
02b	147088	147149	2000001	2250000	1	2147088	2147149
02b	147862	149457	2000001	2250000	1	2147862	2149457
02b	149179	149457	2000001	2250000	1	2149179	2149457
02b	155110	155386	2000001	2250000	1	2155110	2155386
02b	155328	155934	2000001	2250000	1	2155328	2155934
02b	155934	155948	2000001	2250000	1	2155934	2155948
02b	157418	157426	2000001	2250000	1	2157418	2157426
02b	160041	160042	2000001	2250000	1	2160041	2160042
02b	160206	160238	2000001	2250000	1	2160206	2160238
02b	160312	160332	2000001	2250000	1	2160312	2160332
02b	160312	173263	2000001	2250000	1	2160312	2173263
02b	160428	160430	2000001	2250000	1	2160428	2160430
02b	160492	162848	2000001	2250000	1	2160492	2162848
02b	163449	163491	2000001	2250000	1	2163449	2163491
02b	167432	167720	2000001	2250000	1	2167432	2167720
02b	167474	168137	2000001	2250000	1	2167474	2168137
02b	168815	169182	2000001	2250000	1	2168815	2169182
02b	168824	170398	2000001	2250000	1	2168824	2170398
02b	168824	173263	2000001	2250000	1	2168824	2173263
02b	169013	169168	2000001	2250000	1	2169013	2169168
02b	173565	173587	2000001	2250000	1	2173565	2173587
02b	176569	176620	2000001	2250000	1	2176569	2176620
02b	177537	182414	2000001	2250000	1	2177537	2182414
02b	179065	188985	2000001	2250000	1	2179065	2188985
02b	180854	188819	2000001	2250000	1	2180854	2188819
02b	181781	182258	2000001	2250000	1	2181781	2182258
02b	182304	182320	2000001	2250000	1	2182304	2182320
02b	183563	185798	2000001	2250000	1	2183563	2185798
02b	183614	183624	2000001	2250000	1	2183614	2183624
02b	188985	189270	2000001	2250000	1	2188985	2189270
02b	192887	193104	2000001	2250000	1	2192887	2193104
02b	194657	198177	2000001	2250000	1	2194657	2198177
02b	195313	195418	2000001	2250000	1	2195313	2195418
02b	195437	195500	2000001	2250000	1	2195437	2195500
02b	195479	195505	2000001	2250000	1	2195479	2195505
02b	202674	202675	2000001	2250000	1	2202674	2202675
02b	203237	240405	2000001	2250000	1	2203237	2240405
02b	203570	203571	2000001	2250000	1	2203570	2203571
02b	204255	205893	2000001	2250000	1	2204255	2205893
02b	204255	204293	2000001	2250000	1	2204255	2204293
02b	204255	205741	2000001	2250000	1	2204255	2205741
02b	205203	207681	2000001	2250000	1	2205203	2207681
02b	205693	205893	2000001	2250000	1	2205693	2205893
02b	205860	206703	2000001	2250000	1	2205860	2206703
02b	206442	206703	2000001	2250000	1	2206442	2206703
02b	206713	206777	2000001	2250000	1	2206713	2206777
02b	209249	209279	2000001	2250000	1	2209249	2209279
02b	209249	209255	2000001	2250000	1	2209249	2209255
02b	211192	214938	2000001	2250000	1	2211192	2214938
02b	211192	211193	2000001	2250000	1	2211192	2211193
02b	211212	211221	2000001	2250000	1	2211212	2211221
02b	212533	212534	2000001	2250000	1	2212533	2212534
02b	212533	212591	2000001	2250000	1	2212533	2212591
02b	214160	214163	2000001	2250000	1	2214160	2214163
02b	214927	215755	2000001	2250000	1	2214927	2215755
02b	216808	221169	2000001	2250000	1	2216808	2221169
02b	217511	217535	2000001	2250000	1	2217511	2217535
02b	220426	220445	2000001	2250000	1	2220426	2220445
02b	224524	225286	2000001	2250000	1	2224524	2225286
02b	225286	228204	2000001	2250000	1	2225286	2228204
02b	230646	246088	2000001	2250000	1	2230646	2246088
02b	230736	233137	2000001	2250000	1	2230736	2233137
02b	231289	231330	2000001	2250000	1	2231289	2231330
02b	231657	231735	2000001	2250000	1	2231657	2231735
02b	231883	236642	2000001	2250000	1	2231883	2236642
02b	233640	233651	2000001	2250000	1	2233640	2233651
02b	236595	236600	2000001	2250000	1	2236595	2236600
02b	237534	237568	2000001	2250000	1	2237534	2237568
02b	237568	238395	2000001	2250000	1	2237568	2238395
02b	237679	237893	2000001	2250000	1	2237679	2237893
02b	240349	240405	2000001	2250000	1	2240349	2240405
02b	240532	241290	2000001	2250000	1	2240532	2241290
02b	247943	248030	2000001	2250000	1	2247943	2248030
02c	2391	2405	2250001	2504966	1	2252391	2252405
02c	3166	8207	2250001	2504966	1	2253166	2258207
02c	5448	5655	2250001	2504966	1	2255448	2255655
02c	5655	8207	2250001	2504966	1	2255655	2258207
02c	5655	10741	2250001	2504966	1	2255655	2260741
02c	5929	9766	2250001	2504966	1	2255929	2259766
02c	6862	7895	2250001	2504966	1	2256862	2257895
02c	6938	7895	2250001	2504966	1	2256938	2257895
02c	7884	7895	2250001	2504966	1	2257884	2257895
02c	8207	8612	2250001	2504966	1	2258207	2258612
02c	8729	13220	2250001	2504966	1	2258729	2263220
02c	8729	8777	2250001	2504966	1	2258729	2258777
02c	9766	13220	2250001	2504966	1	2259766	2263220
02c	12025	17335	2250001	2504966	1	2262025	2267335
02c	18503	19016	2250001	2504966	1	2268503	2269016
02c	20829	21280	2250001	2504966	1	2270829	2271280
02c	22560	22564	2250001	2504966	1	2272560	2272564
02c	22877	22880	2250001	2504966	1	2272877	2272880
02c	25261	25270	2250001	2504966	1	2275261	2275270
02c	27066	27184	2250001	2504966	1	2277066	2277184
02c	27160	27184	2250001	2504966	1	2277160	2277184
02c	29196	29205	2250001	2504966	1	2279196	2279205
02c	29196	29203	2250001	2504966	1	2279196	2279203
02c	29196	29209	2250001	2504966	1	2279196	2279209
02c	29913	33469	2250001	2504966	1	2279913	2283469
02c	29913	35491	2250001	2504966	1	2279913	2285491
02c	31532	32573	2250001	2504966	1	2281532	2282573
02c	33147	55265	2250001	2504966	1	2283147	2305265
02c	36504	50926	2250001	2504966	1	2286504	2300926
02c	36545	36568	2250001	2504966	1	2286545	2286568
02c	36568	47389	2250001	2504966	1	2286568	2297389
02c	38577	45195	2250001	2504966	1	2288577	2295195
02c	43939	66641	2250001	2504966	1	2293939	2316641
02c	45100	45808	2250001	2504966	1	2295100	2295808
02c	45100	46497	2250001	2504966	1	2295100	2296497
02c	45100	50742	2250001	2504966	1	2295100	2300742
02c	46223	47389	2250001	2504966	1	2296223	2297389
02c	46223	49274	2250001	2504966	1	2296223	2299274
02c	48217	48376	2250001	2504966	1	2298217	2298376
02c	48530	50940	2250001	2504966	1	2298530	2300940
02c	50012	51152	2250001	2504966	1	2300012	2301152
02c	50742	51141	2250001	2504966	1	2300742	2301141
02c	50742	55265	2250001	2504966	1	2300742	2305265
02c	53034	53352	2250001	2504966	1	2303034	2303352
02c	54071	55265	2250001	2504966	1	2304071	2305265
02c	54275	54518	2250001	2504966	1	2304275	2304518
02c	56180	66854	2250001	2504966	1	2306180	2316854
02c	56180	57440	2250001	2504966	1	2306180	2307440
02c	56180	66554	2250001	2504966	1	2306180	2316554
02c	57018	57247	2250001	2504966	1	2307018	2307247
02c	57048	60205	2250001	2504966	1	2307048	2310205
02c	60205	65409	2250001	2504966	1	2310205	2315409
02c	61794	63642	2250001	2504966	1	2311794	2313642
02c	64514	64550	2250001	2504966	1	2314514	2314550
02c	66287	87975	2250001	2504966	1	2316287	2337975
02c	66287	66593	2250001	2504966	1	2316287	2316593
02c	66735	66778	2250001	2504966	1	2316735	2316778
02c	66735	74571	2250001	2504966	1	2316735	2324571
02c	67316	67317	2250001	2504966	1	2317316	2317317
02c	67785	68012	2250001	2504966	1	2317785	2318012
02c	68201	68276	2250001	2504966	1	2318201	2318276
02c	71017	71063	2250001	2504966	1	2321017	2321063
02c	71706	71893	2250001	2504966	1	2321706	2321893
02c	72448	72763	2250001	2504966	1	2322448	2322763
02c	72565	75450	2250001	2504966	1	2322565	2325450
02c	72565	72578	2250001	2504966	1	2322565	2322578
02c	81871	106540	2250001	2504966	1	2331871	2356540
02c	83732	84722	2250001	2504966	1	2333732	2334722
02c	86129	86280	2250001	2504966	1	2336129	2336280
02c	87267	87975	2250001	2504966	1	2337267	2337975
02c	87935	87975	2250001	2504966	1	2337935	2337975
02c	89459	93400	2250001	2504966	1	2339459	2343400
02c	92787	93400	2250001	2504966	1	2342787	2343400
02c	95543	95550	2250001	2504966	1	2345543	2345550
02c	97022	97064	2250001	2504966	1	2347022	2347064
02c	98858	99007	2250001	2504966	1	2348858	2349007
02c	99940	100242	2250001	2504966	1	2349940	2350242
02c	100488	100810	2250001	2504966	1	2350488	2350810
02c	102590	103993	2250001	2504966	1	2352590	2353993
02c	102590	103995	2250001	2504966	1	2352590	2353995
02c	102590	105829	2250001	2504966	1	2352590	2355829
02c	102710	103516	2250001	2504966	1	2352710	2353516
02c	104359	116305	2250001	2504966	1	2354359	2366305
02c	104421	104924	2250001	2504966	1	2354421	2354924
02c	105439	112420	2250001	2504966	1	2355439	2362420
02c	105748	107155	2250001	2504966	1	2355748	2357155
02c	105828	105829	2250001	2504966	1	2355828	2355829
02c	106487	106540	2250001	2504966	1	2356487	2356540
02c	106539	106540	2250001	2504966	1	2356539	2356540
02c	106925	106944	2250001	2504966	1	2356925	2356944
02c	107171	107172	2250001	2504966	1	2357171	2357172
02c	110682	111385	2250001	2504966	1	2360682	2361385
02c	112893	114189	2250001	2504966	1	2362893	2364189
02c	113112	117581	2250001	2504966	1	2363112	2367581
02c	114187	123717	2250001	2504966	1	2364187	2373717
02c	114766	115577	2250001	2504966	1	2364766	2365577
02c	115039	115050	2250001	2504966	1	2365039	2365050
02c	115368	115374	2250001	2504966	1	2365368	2365374
02c	116436	120468	2250001	2504966	1	2366436	2370468
02c	116775	116785	2250001	2504966	1	2366775	2366785
02c	119416	148290	2250001	2504966	1	2369416	2398290
02c	121577	121923	2250001	2504966	1	2371577	2371923
02c	121577	121587	2250001	2504966	1	2371577	2371587
02c	121577	121635	2250001	2504966	1	2371577	2371635
02c	121587	149329	2250001	2504966	1	2371587	2399329
02c	121895	122294	2250001	2504966	1	2371895	2372294
02c	123259	123274	2250001	2504966	1	2373259	2373274
02c	123715	123717	2250001	2504966	1	2373715	2373717
02c	126247	126461	2250001	2504966	1	2376247	2376461
02c	127041	127080	2250001	2504966	1	2377041	2377080
02c	128210	129310	2250001	2504966	1	2378210	2379310
02c	128210	131567	2250001	2504966	1	2378210	2381567
02c	129321	129415	2250001	2504966	1	2379321	2379415
02c	129321	130446	2250001	2504966	1	2379321	2380446
02c	129388	135104	2250001	2504966	1	2379388	2385104
02c	130487	131075	2250001	2504966	1	2380487	2381075
02c	131048	131075	2250001	2504966	1	2381048	2381075
02c	131521	131567	2250001	2504966	1	2381521	2381567
02c	131539	131811	2250001	2504966	1	2381539	2381811
02c	132840	137642	2250001	2504966	1	2382840	2387642
02c	134552	149329	2250001	2504966	1	2384552	2399329
02c	134675	134711	2250001	2504966	1	2384675	2384711
02c	135079	135104	2250001	2504966	1	2385079	2385104
