"","Tract","freq"
"583","01c_PP_JR83_ 192202_209407",1
"584","01c_PP_JR83_ 218564_218684",1
"585","01c_PP_JR83_ 31881_75640",1
"586","01c_PP_JR83_ 35330_52023",1
"587","01c_PP_JR83_ 52023_64826",1
"588","01c_PP_JR83_ 73417_101734",1
"589","01c_ST_JR138_ 205711_205735",1
"590","01c_ST_JR138_ 26077_34820",1
"591","01c_ST_JR158_ 124190_124208",1
"592","01c_ST_JR158_ 221644_233172",1
"593","01c_ST_JR158_ 237187_249990",1
"594","01c_ST_JR158_ 43485_45977",2
"595","01c_ST_JR158_ 45977_63609",1
"596","01c_ST_JR158_ 58010_59788",1
"597","01c_ST_JR158_ 63594_63609",1
"598","01c_ST_JR209_ 107653_107733",1
"599","01c_ST_JR209_ 131600_133635",1
"600","01c_ST_JR209_ 131600_154784",1
"601","01c_ST_JR209_ 190852_241401",1
"602","01c_ST_JR209_ 220429_220437",2
"603","01c_ST_JR209_ 241401_245105",1
"604","01c_ST_JR209_ 71870_72036",1
"605","01c_ST_JR209_ 75227_75276",1
"606","01c_ST_JR72_ 132315_175207",1
"607","01c_ST_JR72_ 150132_150140",1
"608","01c_ST_JR72_ 155222_155782",1
"609","01c_ST_JR72_ 175207_175224",1
"610","01c_ST_JR72_ 215277_215283",4
"611","01c_ST_JR72_ 70559_72788",1
"612","01c_ST_JR84_ 169766_170840",1
"613","01c_ST_JR84_ 182105_210378",1
"614","01c_ST_JR84_ 210353_211047",1
"615","01c_ST_JR84_ 2448_157599",1
"616","01c_ST_JR84_ 2448_61236",1
"617","01c_ST_JR84_ 2448_74057",1
"618","01c_ST_JR84_ 27613_30672",1
"619","01c_ST_JR91_ 177817_177842",2
"620","01c_ST_JR91_ 177817_184824",1
"621","01c_ST_JR91_ 183456_185083",1
"622","01c_ST_JR91_ 184821_184824",1
"623","01c_ST_JR91_ 31881_198259",1
"624","01c_ST_MSH177_ 113234_117768",1
"625","01c_ST_MSH177_ 114669_117231",1
"626","01c_ST_MSH177_ 114669_117768",1
"627","01c_ST_MSH177_ 117231_117768",1
"628","01c_ST_MSH177_ 184655_184666",3
"629","01c_ST_MSH177_ 39325_57839",1
"630","01c_ST_MSH177_ 50889_57839",1
"631","01c_ST_MSH217_ 144556_150317",1
"632","01c_ST_MSH217_ 203094_203179",1
"633","01c_ST_MSH217_ 203094_206478",1
"634","01c_ST_MSH217_ 203094_219606",1
"635","01c_ST_MSH217_ 203094_225080",1
"636","01c_ST_MSH217_ 203179_206478",1
"637","01c_ST_MSH217_ 26834_33362",1
"638","01c_ST_MSH217_ 26834_35290",1
"639","01c_ST_MSH217_ 27606_29309",1
"640","01c_ST_MSH217_ 95765_105184",1
"641","01c_ST_MSH217_ 95765_144556",1
"642","01c_ST_MSH217_ 95765_95872",1
"643","01c_TL_MA1959_ 114669_114698",1
"644","01c_TL_MA1959_ 137225_174573",1
"645","01c_TL_MA1959_ 154722_198074",1
"646","01c_TL_MA1959_ 156721_173922",1
"647","01c_TL_MA1959_ 174573_220429",1
"648","01c_TL_MA1959_ 178112_182900",1
"649","01c_TL_MA1959_ 185083_242873",1
"650","01c_TL_MA1959_ 220429_234557",1
"651","01c_TL_MA1959_ 245251_245252",2
"652","01c_TL_MA1959_ 50168_137225",1
"653","01c_TL_MA1959_ 66194_131463",1
"654","01c_TL_MA1959_ 66194_66196",3
"655","01c_TL_MSH130_ 154781_155782",1
"656","01c_TL_MSH130_ 155782_157768",1
"657","01c_TL_MSH130_ 182277_184932",1
"658","01c_TL_MSH130_ 198259_221952",1
"659","01c_TL_MSH76_ 185680_188388",1
"660","01c_TL_MSH76_ 240596_249990",1
"661","01c_TL_MSH76_ 246271_249990",1
"662","01c_TL_MSH76_ 29864_29865",1
"663","01c_TL_MSH76_ 29864_32689",1
"664","01c_TL_MSH76_ 29864_35801",1
"665","01c_TL_MSH76_ 30858_32689",1
"666","01c_TL_MSH76_ 32689_34802",1
"667","01c_TL_MSH76_ 35797_35801",1
"668","01c_TL_MSH76_ 37059_37661",1
"669","01c_TL_MSH76_ 37059_49987",1
"670","01c_TL_MSH76_ 75881_88134",1
"671","01c_TL_SCI12-2_ 148902_149511",1
"672","01c_TL_SCI12-2_ 148902_152851",1
"673","01c_TL_SCI12-2_ 194800_194805",1
"674","01c_TL_SCI12-2_ 194800_194825",1
"675","01c_TL_SCI12-2_ 205127_222528",1
"676","01c_TL_SCI12-2_ 219184_219187",2
"677","01c_TL_SCI12-2_ 238852_240672",1
"678","01c_TL_SCI12-2_ 242613_244824",1
"679","01c_TL_SCI12-2_ 59684_64005",1
"680","01c_TL_SCI12-2_ 59684_67475",3
"681","01c_TL_SCI12-2_ 59684_67663",1
"682","01c_TL_SPE123_2-3_ 141588_141719",1
"683","01c_TL_SPE123_2-3_ 141710_141719",1
"684","01c_TL_SPE123_2-3_ 235082_246190",1
"685","01c_TL_SPE123_2-3_ 237515_246190",1
"686","01c_TL_SPE123_5-1_ 129911_136836",1
"687","01c_TL_SPE123_5-1_ 129911_139432",1
"688","01c_TL_SPE123_5-1_ 129911_146428",1
"689","01c_TL_SPE123_5-1_ 140288_146428",1
"690","01c_TL_SPE123_5-1_ 171684_179881",1
"691","01c_TL_SPE123_5-1_ 233172_238150",1
"692","01c_TL_SPE123_5-1_ 236710_237187",1
"693","01c_TL_SPE123_5-1_ 43696_43699",3
"694","01c_TL_SPE123_6-3_ 100728_102832",1
"695","01c_TL_SPE123_6-3_ 129016_129042",5
"696","01c_TL_SPE123_6-3_ 173236_177027",1
"697","01c_TL_SPE123_6-3_ 179296_202448",1
"698","01c_TL_SPE123_6-3_ 202448_203949",1
"699","01c_TL_SPE123_6-3_ 203949_211541",1
"700","01c_TL_SPE123_6-3_ 98649_102832",1
"701","01c_TL_SPE123_7-1_ 105184_108323",1
"702","01c_TL_SPE123_7-1_ 109306_113662",1
"703","01c_TL_SPE123_7-1_ 131422_140071",1
"704","01c_TL_SPE123_7-1_ 133180_142565",1
"705","01c_TL_SPE123_7-1_ 142488_142565",2
"706","01c_TL_SPE123_7-1_ 219489_244209",1
"707","01c_TL_SPE123_7-1_ 241370_242574",1
"708","01c_TL_SPE123_7-1_ 29600_29765",1
"709","01c_TL_SPE123_7-1_ 74432_74780",1
"710","01c_TL_SPE123_7-1_ 74780_105184",1
"711","01c_TL_SPE123_7-1_ 80434_80461",1
"712","01c_TL_SPE123_7-1_ 89920_91598",1
"713","01c_TL_SPE123_7-1_ 91598_169359",1
"714","01c_TL_SPE123_8-1_ 130667_153254",1
"715","01c_TL_SPE123_8-1_ 145793_153254",1
"716","01c_TL_SPE123_8-1_ 218268_219088",1
"717","01c_TL_SPE123_8-1_ 65658_69389",1
"718","01c_TL_SPE123_8-1_ 76464_76637",1
"719","01d_AR_DM1005_ 187982_190151",1
"720","01d_AR_DM1005_ 197616_205642",1
"721","01d_AR_DM1005_ 208249_243710",1
"722","01d_AR_DM1005_ 215658_242059",1
"723","01d_AR_DM1005_ 242059_243710",2
"724","01d_AR_DM1005_ 28793_47057",1
"725","01d_AR_DM1005_ 34100_82128",1
"726","01d_AR_DM1005_ 36061_39276",1
"727","01d_AR_DM1005_ 5715_30869",1
"728","01d_AR_DM1005_ 63930_75150",1
"729","01d_AR_DM1005_ 79264_82659",1
"730","01d_AR_DM1015_ 190619_191775",1
"731","01d_AR_DM1015_ 21906_24875",1
"732","01d_AR_DM1015_ 27466_31605",1
"733","01d_AR_DM1015_ 31539_36943",1
"734","01d_AR_DM1015_ 5292_26077",1
"735","01d_AR_DM1015_ 61155_61926",1
"736","01d_AR_DM1050_ 119718_137964",1
"737","01d_AR_DM1050_ 66533_66646",1
"738","01d_AR_DM1056_ 125147_125155",1
"739","01d_AR_DM1056_ 140102_142996",1
"740","01d_AR_DM1056_ 140102_161967",1
"741","01d_AR_DM1056_ 141413_142996",1
"742","01d_AR_DM1056_ 179977_198154",1
"743","01d_AR_DM1056_ 192881_199034",1
"744","01d_AR_DM1056_ 193070_195311",1
"745","01d_AR_DM1056_ 212137_227606",1
"746","01d_AR_DM1056_ 212137_246869",1
"747","01d_AR_DM1056_ 237451_247253",1
"748","01d_AR_DM1056_ 85402_100241",1
"749","01d_AR_DM1056_ 97761_97836",1
"750","01d_AR_DM1088_ 176026_176568",2
"751","01d_AR_DM1088_ 191515_198830",1
"752","01d_AR_DM1088_ 247355_247434",1
"753","01d_AR_DM1088_ 26088_45210",1
"754","01d_AR_DM1088_ 44880_45210",1
"755","01d_AR_DM1088_ 64515_70696",1
"756","01d_AR_DM1088_ 66533_66543",1
"757","01d_AR_DM1088_ 9091_69917",1
"758","01d_AR_DM1088_ 97306_97725",1
"759","01d_AR_KB635_ 127871_127877",1
"760","01d_AR_KB635_ 133680_135658",1
"761","01d_AR_KB635_ 140977_155327",1
"762","01d_AR_KB635_ 151076_171782",1
"763","01d_AR_KB635_ 170770_170850",1
"764","01d_AR_KB635_ 179977_192211",1
"765","01d_AR_KB635_ 199014_199034",1
"766","01d_AR_KB635_ 201263_201524",1
"767","01d_AR_KB635_ 201482_201524",1
"768","01d_AR_KB635_ 46785_47418",1
"769","01d_AR_KB635_ 74409_74430",1
"770","01d_AR_KB652_ 190619_191775",1
"771","01d_AR_KB652_ 21737_24875",1
"772","01d_AR_KB652_ 32630_41582",1
"773","01d_AR_KB652_ 41582_41647",2
"774","01d_AR_KB754_ 10102_10128",2
"775","01d_AR_KB754_ 194280_238083",1
"776","01d_AR_KB754_ 196160_196577",1
"777","01d_AR_KB754_ 196577_200793",1
"778","01d_AR_KB754_ 200793_201111",1
"779","01d_AR_KB754_ 32828_37381",1
"780","01d_AR_KB754_ 81786_83167",1
"781","01d_AR_KB754_ 81786_84074",1
"782","01d_AR_KB819_ 137148_137689",1
"783","01d_AR_KB819_ 219170_220313",1
"784","01d_AR_KB820_ 116350_117603",1
"785","01d_AR_KB820_ 120237_120851",1
"786","01d_AR_KB820_ 127331_130761",2
"787","01d_AR_KB820_ 128592_130761",1
"788","01d_AR_KB820_ 128592_136009",1
"789","01d_AR_KB820_ 143084_143602",1
"790","01d_AR_KB820_ 150588_193201",1
"791","01d_AR_KB820_ 157017_158838",1
"792","01d_AR_KB820_ 157660_161477",1
"793","01d_AR_KB820_ 161477_173615",1
"794","01d_AR_KB820_ 171841_174270",1
"795","01d_AR_KB820_ 184890_187937",1
"796","01d_AR_KB820_ 192196_194554",1
"797","01d_AR_KB820_ 192196_224782",1
"798","01d_AR_KB820_ 205870_205920",1
"799","01d_AR_KB820_ 246783_247355",1
"800","01d_AR_KB820_ 99128_100837",1
"801","01d_AR_KB820_ 99128_136009",1
"802","01d_AR_KB827_ 113051_113074",1
"803","01d_AR_KB827_ 134820_138534",1
"804","01d_AR_KB827_ 1465_53378",1
"805","01d_AR_KB827_ 180242_228476",1
"806","01d_AR_KB827_ 193981_195337",1
"807","01d_AR_KB827_ 202334_204909",1
"808","01d_AR_KB827_ 219293_232447",1
"809","01d_AR_KB827_ 3206_12039",1
"810","01d_AR_KB827_ 4795_5024",1
"811","01d_AR_KB827_ 5024_106043",1
"812","01d_AR_KB827_ 59884_62256",1
"813","01d_AR_KB827_ 59884_79832",1
"814","01d_AR_KB827_ 70110_70136",1
"815","01d_AR_KB827_ 84492_89957",1
"816","01d_AR_KB827_ 91132_99158",1
"817","01d_AR_KB945_ 110277_116339",1
"818","01d_AR_KB945_ 119880_127562",1
"819","01d_AR_KB945_ 160682_161479",1
"820","01d_AR_KB945_ 187037_207326",1
"821","01d_AR_KB945_ 192054_197404",1
"822","01d_AR_KB945_ 196808_197404",1
"823","01d_AR_KB945_ 25077_43032",1
"824","01d_AR_KB945_ 46953_81088",1
"825","01d_AR_KB945_ 673_117333",1
"826","01d_AR_KB945_ 673_3445",1
"827","01d_AR_KB945_ 673_43032",1
"828","01d_AR_KB945_ 673_5024",1
"829","01d_AR_KB945_ 79700_79702",2
"830","01d_AR_MSH126_ 103639_116602",1
"831","01d_AR_MSH126_ 114331_125824",1
"832","01d_AR_MSH126_ 140556_162057",1
"833","01d_AR_MSH126_ 150335_167288",1
"834","01d_AR_MSH126_ 204192_207922",1
"835","01d_AR_MSH126_ 207909_207922",1
"836","01d_AR_MSH126_ 20878_29091",1
"837","01d_AR_MSH126_ 32846_42810",1
"838","01d_AR_MSH126_ 42376_226806",1
"839","01d_AR_MSH126_ 45778_52597",1
"840","01d_AR_MSH126_ 5312_19893",1
"841","01d_AR_MSH126_ 55035_120851",1
"842","01d_AR_MSH126_ 673_3476",1
"843","01d_AR_MSH126_ 673_73687",1
"844","01d_AR_MSH126_ 673_8411",1
"845","01d_AR_MSH51_ 114205_119157",1
"846","01d_AR_MSH51_ 128592_170985",1
"847","01d_AR_MSH51_ 196160_198830",1
"848","01d_AR_MSH51_ 202295_203963",1
"849","01d_AR_MSH51_ 237451_241421",1
"850","01d_AR_MSH51_ 237823_241421",1
"851","01d_AR_MSH51_ 245725_247055",1
"852","01d_AR_MSH51_ 245725_249710",1
"853","01d_AR_MSH51_ 91917_94739",1
"854","01d_AR_MSH51_ 94739_116604",1
"855","01d_AR_REF_ 113051_113447",1
"856","01d_AR_REF_ 122425_122725",1
"857","01d_AR_REF_ 125127_125155",1
"858","01d_AR_REF_ 164311_179505",1
"859","01d_AR_REF_ 176997_182725",1
"860","01d_AR_REF_ 196074_196087",1
"861","01d_AR_REF_ 223948_223967",1
"862","01d_AR_REF_ 238094_246869",1
"863","01d_AR_REF_ 86075_89966",1
"864","01d_AR_REF_ 89957_89966",2
"865","01d_CH_JR198_ 113051_113074",1
"866","01d_CH_JR198_ 12345_28793",1
"867","01d_CH_JR198_ 186759_187038",1
"868","01d_CH_JR198_ 187752_188083",1
"869","01d_CH_JR198_ 190619_194153",1
"870","01d_CH_JR198_ 200311_208375",1
"871","01d_CH_JR198_ 208375_210139",1
"872","01d_CH_JR198_ 20878_27901",1
"873","01d_CH_JR198_ 218997_219482",1
"874","01d_CH_JR198_ 219028_219482",1
"875","01d_CH_JR198_ 219028_219507",1
"876","01d_CH_JR198_ 219288_219507",1
"877","01d_CH_JR198_ 37381_66543",1
"878","01d_CH_JR20_ 198776_198830",1
"879","01d_CH_JR20_ 198776_200063",1
"880","01d_CH_JR20_ 91132_91545",1
"881","01d_CH_JR20_ 99158_99495",1
"882","01d_CH_JR272_ 106131_133698",1
"883","01d_CH_JR272_ 113670_114153",1
"884","01d_CH_JR272_ 114153_119625",1
"885","01d_CH_JR272_ 127986_133698",1
"886","01d_CH_JR272_ 130701_130782",1
"887","01d_CH_JR272_ 133698_141152",1
"888","01d_CH_JR272_ 1402_3580",1
"889","01d_CH_JR272_ 1402_43032",1
"890","01d_CH_JR272_ 1402_6125",1
"891","01d_CH_JR272_ 162194_162195",2
"892","01d_CH_JR272_ 162194_163161",1
"893","01d_CH_JR272_ 201172_201173",1
"894","01d_CH_JR272_ 203872_203917",1
"895","01d_CH_JR272_ 231983_242350",1
"896","01d_CH_JR272_ 25077_43032",1
"897","01d_CH_JR272_ 5023_8530",1
"898","01d_CH_JR272_ 79827_79856",2
"899","01d_CH_JR272_ 8495_53496",1
"900","01d_CH_JR272_ 8495_8530",1
"901","01d_CH_JR32_ 151563_156580",1
"902","01d_CH_JR32_ 172362_176870",1
"903","01d_CH_JR32_ 179861_180639",1
"904","01d_CH_JR32_ 198024_199748",1
"905","01d_CH_JR32_ 213311_214994",1
"906","01d_CH_JR32_ 213311_215781",1
"907","01d_CH_JR32_ 242922_242999",1
"908","01d_CH_JR32_ 242922_243239",1
"909","01d_CH_JR32_ 68682_68729",3
"910","01d_CH_JR32_ 98251_98838",1
"911","01d_CH_JR356_ 125208_125289",2
"912","01d_CH_JR356_ 125289_128686",1
"913","01d_CH_JR356_ 159543_179963",1
"914","01d_CH_JR356_ 173189_185184",1
"915","01d_CH_JR356_ 191901_194218",1
"916","01d_CH_JR356_ 203914_204079",1
"917","01d_CH_JR356_ 215080_224811",1
"918","01d_CH_JR356_ 218451_243690",1
"919","01d_CH_JR356_ 241032_243690",1
"920","01d_CH_JR356_ 241032_246869",2
"921","01d_CH_JR377_ 141172_159417",1
"922","01d_CH_JR377_ 141172_167288",1
"923","01d_CH_JR377_ 146950_146951",1
"924","01d_CH_JR377_ 165239_166946",1
"925","01d_CH_JR377_ 185040_188580",2
"926","01d_CH_JR377_ 225508_238525",1
"927","01d_CH_JR377_ 70150_73448",1
"928","01d_CH_JR377_ 70898_73448",2
"929","01d_CH_JR377_ 70898_98126",1
"930","01d_CH_JR377_ 75124_75146",1
"931","01d_CH_JR377_ 97306_97725",1
"932","01d_CH_JR4_ 108049_108160",1
"933","01d_CH_JR4_ 185389_185397",1
"934","01d_CH_JR4_ 207391_207470",2
"935","01d_CH_JR4_ 212668_214611",1
"936","01d_CH_JR4_ 3395_4391",1
"937","01d_CH_JR4_ 52970_55021",1
"938","01d_CH_JR4_ 78534_78714",1
"939","01d_CH_JR4_ 80092_82659",1
"940","01d_CH_JR4_ 90808_90814",1
"941","01d_CH_KB888_ 106926_110373",1
"942","01d_CH_KB888_ 106926_114331",2
"943","01d_CH_KB888_ 115264_117603",1
"944","01d_CH_KB888_ 127331_129876",1
"945","01d_CH_KB888_ 144430_150137",1
"946","01d_CH_KB888_ 154461_159046",1
"947","01d_CH_KB888_ 154461_162057",1
"948","01d_CH_KB888_ 161477_183544",1
"949","01d_CH_KB888_ 174270_174519",1
"950","01d_CH_KB888_ 176579_188437",1
"951","01d_CH_KB888_ 198111_198112",1
"952","01d_CH_KB888_ 205870_205920",1
"953","01d_CH_KB888_ 222233_224103",1
"954","01d_CH_KB888_ 227900_230523",1
"955","01d_CH_KB888_ 238965_240129",1
"956","01d_CH_KB888_ 7543_16363",1
"957","01d_CH_KB888_ 8629_8680",1
"958","01d_CH_KB888_ 8680_159046",1
"959","01d_CH_MSH202_ 127871_139579",1
"960","01d_CH_MSH202_ 139579_166239",1
"961","01d_CH_MSH202_ 140977_142996",1
"962","01d_CH_MSH202_ 142784_166239",1
"963","01d_CH_MSH202_ 166239_168849",1
"964","01d_CH_MSH202_ 176927_176934",1
"965","01d_CH_MSH202_ 199493_210970",1
"966","01d_CH_MSH202_ 202341_202351",1
"967","01d_CH_MSH202_ 210380_227011",1
"968","01d_CH_MSH202_ 210951_210970",1
"969","01d_CH_MSH202_ 25405_27500",1
"970","01d_CH_MSH202_ 52498_53206",1
"971","01d_PP_BdA1134-13_ 38715_58989",1
"972","01d_PP_BdA1134-13_ 70752_71121",2
"973","01d_PP_BdA1134-13_ 75124_75151",1
"974","01d_PP_BdA1134-13_ 79367_79443",1
"975","01d_PP_BdA1134-13_ 79367_80959",1
"976","01d_PP_BdA1134-13_ 79367_91917",2
"977","01d_PP_BdA1134-13_ 80920_80959",1
"978","01d_PP_BdA1134-13_ 89836_89872",1
"979","01d_PP_BdA1134-13_ 89836_91917",1
"980","01d_PP_BdA1134-13_ 90570_91917",1
"981","01d_PP_BdA1137-10_ 229974_235397",1
"982","01d_PP_BdA1137-10_ 229974_236122",1
"983","01d_PP_DM1020_ 113550_125893",1
"984","01d_PP_DM1020_ 116586_116800",1
"985","01d_PP_DM1020_ 116586_118394",1
"986","01d_PP_DM1020_ 116586_120199",1
"987","01d_PP_DM1020_ 116586_125893",1
"988","01d_PP_DM1020_ 119625_120851",1
"989","01d_PP_DM1020_ 125208_125893",1
"990","01d_PP_DM1020_ 151859_168850",1
"991","01d_PP_DM1020_ 168849_169372",1
"992","01d_PP_DM1020_ 168850_169295",1
"993","01d_PP_DM1020_ 205059_215421",1
"994","01d_PP_DM1020_ 205920_207470",1
"995","01d_PP_DM1020_ 207391_215421",1
"996","01d_PP_DM1020_ 214994_218997",1
"997","01d_PP_DM1020_ 215270_215781",1
"998","01d_PP_DM1020_ 223075_233706",1
"999","01d_PP_DM1020_ 224291_224311",1
"1000","01d_PP_DM1020_ 233706_234680",1
"1001","01d_PP_DM1020_ 243659_243965",4
"1002","01d_PP_DM1020_ 27466_27977",1
"1003","01d_PP_DM1020_ 55021_55620",1
"1004","01d_PP_DM1020_ 93817_97580",1
"1005","01d_PP_DM1020_ 97580_103641",2
"1006","01d_PP_DM1038_ 224103_224596",1
"1007","01d_PP_DM1038_ 83621_84819",1
"1008","01d_PP_DM1054_ 111531_114331",1
"1009","01d_PP_DM1054_ 113247_114331",1
"1010","01d_PP_DM1054_ 125897_126601",2
"1011","01d_PP_DM1054_ 125897_134370",1
"1012","01d_PP_DM1054_ 134357_134370",3
"1013","01d_PP_DM1054_ 134357_135658",1
"1014","01d_PP_DM1054_ 144500_146054",1
"1015","01d_PP_DM1054_ 148682_174265",1
"1016","01d_PP_DM1054_ 149608_156007",2
"1017","01d_PP_DM1054_ 149608_165080",1
"1018","01d_PP_DM1054_ 160930_165080",1
"1019","01d_PP_DM1054_ 160930_199185",1
"1020","01d_PP_DM1054_ 175437_176586",1
"1021","01d_PP_DM1054_ 177253_192953",1
"1022","01d_PP_DM1054_ 183214_199185",1
"1023","01d_PP_DM1054_ 183214_203914",1
"1024","01d_PP_DM1054_ 186832_199185",1
"1025","01d_PP_DM1054_ 194532_204079",1
"1026","01d_PP_DM1054_ 225757_225932",2
"1027","01d_PP_DM1054_ 225757_233159",1
"1028","01d_PP_DM1054_ 225932_233247",1
"1029","01d_PP_DM1054_ 233159_233247",3
"1030","01d_PP_DM1054_ 80079_93645",1
"1031","01d_PP_DM1054_ 80079_95784",1
"1032","01d_PP_DM1054_ 93495_95784",2
"1033","01d_PP_DM1054_ 95756_95784",2
"1034","01d_PP_DM1081_ 123295_123613",1
"1035","01d_PP_DM1081_ 123295_125696",1
"1036","01d_PP_DM1081_ 123295_136905",1
"1037","01d_PP_DM1081_ 124718_125696",2
"1038","01d_PP_DM1081_ 136905_137663",1
"1039","01d_PP_DM1081_ 174270_174519",1
"1040","01d_PP_DM1081_ 54778_54811",1
"1041","01d_PP_DM1084_ 4914_5238",1
"1042","01d_PP_DM1084_ 75736_75763",2
"1043","01d_PP_DM1084_ 75736_75771",2
"1044","01d_PP_DM1084_ 77193_83926",1
"1045","01d_PP_JR83_ 1029_18552",2
"1046","01d_PP_JR83_ 10895_18552",1
"1047","01d_PP_JR83_ 127713_127733",4
"1048","01d_PP_JR83_ 127713_144780",1
"1049","01d_PP_JR83_ 134050_135833",1
"1050","01d_PP_JR83_ 140839_144780",1
"1051","01d_PP_JR83_ 159543_159567",1
"1052","01d_PP_JR83_ 243690_243779",4
"1053","01d_PP_JR83_ 45778_52380",1
"1054","01d_PP_JR83_ 45778_68193",1
"1055","01d_PP_JR83_ 52380_68193",1
"1056","01d_PP_JR83_ 63872_68193",1
"1057","01d_PP_JR83_ 68193_68195",1
"1058","01d_PP_JR83_ 68193_70150",1
"1059","01d_PP_JR83_ 857_18552",2
"1060","01d_PP_JR83_ 857_4328",1
"1061","01d_PP_JR83_ 90956_91132",1
"1062","01d_ST_JR138_ 163161_166213",1
"1063","01d_ST_JR138_ 27405_27440",1
"1064","01d_ST_JR158_ 113403_125127",1
"1065","01d_ST_JR158_ 127453_127877",1
"1066","01d_ST_JR158_ 159046_159311",2
"1067","01d_ST_JR158_ 196654_196655",1
"1068","01d_ST_JR158_ 2017_45398",1
"1069","01d_ST_JR158_ 32773_79443",1
"1070","01d_ST_JR158_ 64491_69464",1
"1071","01d_ST_JR158_ 76631_79367",1
"1072","01d_ST_JR158_ 79162_79367",1
"1073","01d_ST_JR158_ 8495_8530",1
"1074","01d_ST_JR209_ 107149_109256",1
"1075","01d_ST_JR209_ 113051_113074",1
"1076","01d_ST_JR209_ 123613_134061",1
"1077","01d_ST_JR209_ 133680_137123",1
"1078","01d_ST_JR209_ 215658_224754",1
"1079","01d_ST_JR209_ 224730_224754",1
"1080","01d_ST_JR72_ 110933_115131",1
"1081","01d_ST_JR72_ 214829_231133",1
"1082","01d_ST_JR72_ 221_386",1
"1083","01d_ST_JR72_ 238094_244486",1
"1084","01d_ST_JR84_ 185585_185729",2
"1085","01d_ST_JR84_ 185585_190256",1
"1086","01d_ST_JR84_ 185585_194243",1
"1087","01d_ST_JR84_ 41818_55620",1
"1088","01d_ST_JR84_ 43990_55620",1
"1089","01d_ST_JR84_ 63658_76292",1
"1090","01d_ST_JR91_ 126601_135567",1
"1091","01d_ST_JR91_ 197899_199034",1
"1092","01d_ST_JR91_ 197899_240185",1
"1093","01d_ST_JR91_ 228719_233574",2
"1094","01d_ST_JR91_ 228719_241923",2
"1095","01d_ST_JR91_ 76086_76095",2
"1096","01d_ST_JR91_ 92874_92886",1
"1097","01d_ST_MSH177_ 139821_143084",1
"1098","01d_ST_MSH177_ 203890_204028",1
"1099","01d_ST_MSH177_ 207145_207166",1
"1100","01d_ST_MSH177_ 4763_19173",1
"1101","01d_ST_MSH177_ 78820_78839",1
"1102","01d_ST_MSH177_ 78820_90814",1
"1103","01d_ST_MSH177_ 79975_79981",2
"1104","01d_ST_MSH217_ 104190_118058",1
"1105","01d_ST_MSH217_ 166601_176545",2
"1106","01d_ST_MSH217_ 166601_188087",1
"1107","01d_ST_MSH217_ 166601_188935",1
"1108","01d_ST_MSH217_ 188819_188852",1
"1109","01d_ST_MSH217_ 188852_188935",1
"1110","01d_ST_MSH217_ 207470_230928",1
"1111","01d_ST_MSH217_ 31539_32093",1
"1112","01d_ST_MSH217_ 94530_104190",1
"1113","01d_TL_MA1959_ 114777_120435",1
"1114","01d_TL_MA1959_ 140556_157017",1
"1115","01d_TL_MA1959_ 1471_26558",1
"1116","01d_TL_MA1959_ 147873_149760",2
"1117","01d_TL_MA1959_ 147873_150137",1
"1118","01d_TL_MA1959_ 185389_185397",1
"1119","01d_TL_MA1959_ 213657_220307",2
"1120","01d_TL_MA1959_ 213801_218908",1
"1121","01d_TL_MA1959_ 213801_220307",1
"1122","01d_TL_MA1959_ 220029_220307",1
"1123","01d_TL_MA1959_ 229253_231126",2
"1124","01d_TL_MA1959_ 231126_234070",1
"1125","01d_TL_MA1959_ 32933_41839",1
"1126","01d_TL_MA1959_ 3395_8411",1
"1127","01d_TL_MA1959_ 43940_52326",1
"1128","01d_TL_MA1959_ 55021_56033",1
"1129","01d_TL_MA1959_ 60439_113247",1
"1130","01d_TL_MA1959_ 61731_248853",1
"1131","01d_TL_MA1959_ 61731_69989",1
"1132","01d_TL_MA1959_ 78889_82891",1
"1133","01d_TL_MA1959_ 89836_94625",1
"1134","01d_TL_MSH130_ 127590_127598",1
"1135","01d_TL_MSH130_ 199334_199748",1
"1136","01d_TL_MSH130_ 213706_214618",1
"1137","01d_TL_MSH130_ 224578_237957",1
"1138","01d_TL_MSH130_ 31539_31605",2
"1139","01d_TL_MSH130_ 43943_51120",1
"1140","01d_TL_MSH130_ 79827_79856",2
"1141","01d_TL_MSH76_ 112812_113074",1
"1142","01d_TL_MSH76_ 132278_133680",1
"1143","01d_TL_MSH76_ 133680_138534",1
"1144","01d_TL_MSH76_ 13947_77582",1
"1145","01d_TL_MSH76_ 149513_157605",1
"1146","01d_TL_MSH76_ 160048_161859",1
"1147","01d_TL_MSH76_ 166946_170428",1
"1148","01d_TL_MSH76_ 175364_179756",1
"1149","01d_TL_MSH76_ 18081_29918",2
"1150","01d_TL_MSH76_ 18081_61039",1
"1151","01d_TL_MSH76_ 193770_194024",1
"1152","01d_TL_MSH76_ 2017_28834",1
"1153","01d_TL_MSH76_ 2017_5023",1
"1154","01d_TL_MSH76_ 207326_211087",1
