Transcript_ID,Ori,Exon,Pos_Beg,Pos_End
GA15628-RH ,-1,8,547768,547889
GA15628-RH ,-1,9,547952,548051
GA15628-RH ,-1,10,549476,549802
GA15628-RH ,-1,11,550465,550610
GA15628-RH ,-1,12,550674,550864
GA15628-RH ,-1,13,551079,551236
GA15628-RH ,-1,14,551371,551520
GA15628-RH ,-1,15,552101,552139
GA15628-RH ,-1,16,552523,552579
GA15628-RH ,-1,17,553375,553437
GA15628-RH ,-1,18,554525,554599
GA15628-RH ,-1,19,554881,555033
GA15628-RH ,-1,20,555098,555309
GA15628-RH ,-1,21,555373,555562
GA15628-RH ,-1,22,555622,555814
GA15628-RH ,-1,23,558039,558140
GA15628-RH ,-1,24,558236,558392
GA15628-RH ,-1,25,558476,558662
GA15628-RH ,-1,26,559331,559478
GA15628-RH ,-1,27,559922,560078
GA15628-RH ,-1,28,560385,560521
GA15628-RH ,-1,29,560631,560790
GA15628-RH ,-1,30,561385,561457
GA15628-RH ,-1,31,561607,561747
GA15628-RH ,-1,32,561830,561992
GA15628-RH ,-1,33,562658,562740
GA15628-RH ,-1,34,563789,564121
GA15628-RI ,-1,1,543585,544667
GA15628-RI ,-1,2,544741,544898
GA15628-RI ,-1,3,545156,545293
GA15628-RI ,-1,4,545537,545746
GA15628-RI ,-1,5,545931,546315
GA15628-RI ,-1,6,546380,546655
GA15628-RI ,-1,7,546919,547151
GA15628-RI ,-1,8,547563,547686
GA15628-RI ,-1,9,547768,547889
GA15628-RI ,-1,10,547952,548051
GA15628-RI ,-1,11,549476,549802
GA15628-RI ,-1,12,550465,550610
GA15628-RI ,-1,13,550674,550864
GA15628-RI ,-1,14,551079,551236
GA15628-RI ,-1,15,551371,551520
GA15628-RI ,-1,16,552523,552579
GA15628-RI ,-1,17,554881,555033
GA15628-RI ,-1,18,555098,555309
GA15628-RI ,-1,19,555373,555562
GA15628-RI ,-1,20,555622,555814
GA15628-RI ,-1,21,558039,558140
GA15628-RI ,-1,22,558236,558392
GA15628-RI ,-1,23,558476,558662
GA15628-RI ,-1,24,559331,559478
GA15628-RI ,-1,25,559922,560078
GA15628-RI ,-1,26,560385,560521
GA15628-RI ,-1,27,560631,560790
GA15628-RI ,-1,28,561385,561457
GA15628-RI ,-1,29,561607,561747
GA15628-RI ,-1,30,561830,561992
GA15628-RI ,-1,31,562658,562740
GA15628-RI ,-1,32,563789,564121
GA15628-RK ,-1,1,543585,544667
GA15628-RK ,-1,2,544741,544898
GA15628-RK ,-1,3,545156,545293
GA15628-RK ,-1,4,545537,545746
GA15628-RK ,-1,5,545931,546315
GA15628-RK ,-1,6,546380,546655
GA15628-RK ,-1,7,546919,547151
GA15628-RK ,-1,8,547563,547686
GA15628-RK ,-1,9,547768,547889
GA15628-RK ,-1,10,547952,548051
GA15628-RK ,-1,11,550465,550610
GA15628-RK ,-1,12,550674,550864
GA15628-RK ,-1,13,551079,551236
GA15628-RK ,-1,14,551371,551520
GA15628-RK ,-1,15,552523,552579
GA15628-RK ,-1,16,554881,555033
GA15628-RK ,-1,17,555098,555309
GA15628-RK ,-1,18,555373,555562
GA15628-RK ,-1,19,555622,555814
GA15628-RK ,-1,20,558039,558140
GA15628-RK ,-1,21,558236,558392
GA15628-RK ,-1,22,558476,558662
GA15628-RK ,-1,23,559331,559478
GA15628-RK ,-1,24,559922,560078
GA15628-RK ,-1,25,560385,560521
GA15628-RK ,-1,26,560631,560790
GA15628-RK ,-1,27,561385,561457
GA15628-RK ,-1,28,561607,561747
GA15628-RK ,-1,29,561830,561992
GA15628-RK ,-1,30,562658,562740
GA15628-RK ,-1,31,567499,567525
GA15628-RL ,-1,1,543585,544667
GA15628-RL ,-1,2,544741,544898
GA15628-RL ,-1,3,545156,545293
GA15628-RL ,-1,4,545537,545746
GA15628-RL ,-1,5,545931,546315
GA15628-RL ,-1,6,546380,546655
GA15628-RL ,-1,7,546919,547151
GA15628-RL ,-1,8,547563,547686
GA15628-RL ,-1,9,547768,547889
GA15628-RL ,-1,10,547952,548051
GA15628-RL ,-1,11,549476,549802
GA15628-RL ,-1,12,550465,550610
GA15628-RL ,-1,13,550674,550864
GA15628-RL ,-1,14,551079,551236
GA15628-RL ,-1,15,551371,551520
GA15628-RL ,-1,16,552101,552139
GA15628-RL ,-1,17,552523,552579
GA15628-RL ,-1,18,553375,553437
GA15628-RL ,-1,19,554525,554599
GA15628-RL ,-1,20,554881,555033
GA15628-RL ,-1,21,555098,555309
GA15628-RL ,-1,22,555373,555562
GA15628-RL ,-1,23,555622,555814
GA15628-RL ,-1,24,558039,558140
GA15628-RL ,-1,25,558236,558392
GA15628-RL ,-1,26,558476,558662
GA15628-RL ,-1,27,559331,559478
GA15628-RL ,-1,28,559922,560078
GA15628-RL ,-1,29,560385,560521
GA15628-RL ,-1,30,560631,560790
GA15628-RL ,-1,31,561385,561457
GA15628-RL ,-1,32,561607,561747
GA15628-RL ,-1,33,561830,561992
GA15628-RL ,-1,34,562658,562740
GA15628-RL ,-1,35,570385,570465
GA15628-RN ,-1,1,543585,544667
GA15628-RN ,-1,2,544741,544898
GA15628-RN ,-1,3,545156,545293
GA15628-RN ,-1,4,545537,545746
GA15628-RN ,-1,5,545931,546315
GA15628-RN ,-1,6,546380,546655
GA15628-RN ,-1,7,546919,547151
GA15628-RN ,-1,8,547563,547686
GA15628-RN ,-1,9,547768,547889
GA15628-RN ,-1,10,547952,548051
GA15628-RN ,-1,11,549476,549802
GA15628-RN ,-1,12,550465,550610
GA15628-RN ,-1,13,550674,550864
GA15628-RN ,-1,14,551079,551236
GA15628-RN ,-1,15,551371,551520
GA15628-RN ,-1,16,552101,552139
GA15628-RN ,-1,17,552523,552579
GA15628-RN ,-1,18,553375,553437
GA15628-RN ,-1,19,554525,554599
GA15628-RN ,-1,20,554881,555033
GA15628-RN ,-1,21,555098,555309
GA15628-RN ,-1,22,555373,555562
GA15628-RN ,-1,23,555622,555814
GA15628-RN ,-1,24,558039,558140
GA15628-RN ,-1,25,558236,558392
GA15628-RN ,-1,26,558476,558662
GA15628-RN ,-1,27,559331,559478
GA15628-RN ,-1,28,559922,560078
GA15628-RN ,-1,29,560385,560521
GA15628-RN ,-1,30,560631,560790
GA15628-RN ,-1,31,561385,561457
GA15628-RN ,-1,32,561607,561747
GA15628-RN ,-1,33,561830,561992
GA15628-RN ,-1,34,562658,562740
GA15628-RN ,-1,35,565357,565413
GA15628-RN ,-1,36,569626,569673
GA15628-RP ,-1,1,543585,544667
GA15628-RP ,-1,2,544741,544898
GA15628-RP ,-1,3,545156,545293
GA15628-RP ,-1,4,545537,545746
GA15628-RP ,-1,5,545931,546315
GA15628-RP ,-1,6,546380,546655
GA15628-RP ,-1,7,546919,547151
GA15628-RP ,-1,8,547563,547686
GA15628-RP ,-1,9,547768,547889
GA15628-RP ,-1,10,547952,548051
GA15628-RP ,-1,11,549476,549802
GA15628-RP ,-1,12,550465,550610
GA15628-RP ,-1,13,550674,550864
GA15628-RP ,-1,14,551079,551236
GA15628-RP ,-1,15,551371,551520
GA15628-RP ,-1,16,552101,552139
GA15628-RP ,-1,17,552523,552579
GA15628-RP ,-1,18,554525,554599
GA15628-RP ,-1,19,554881,555033
GA15628-RP ,-1,20,555098,555309
GA15628-RP ,-1,21,555373,555562
GA15628-RP ,-1,22,555622,555814
GA15628-RP ,-1,23,558039,558140
GA15628-RP ,-1,24,558236,558392
GA15628-RP ,-1,25,558476,558662
GA15628-RP ,-1,26,559331,559478
GA15628-RP ,-1,27,559922,560078
GA15628-RP ,-1,28,560385,560521
GA15628-RP ,-1,29,560631,560790
GA15628-RP ,-1,30,561385,561457
GA15628-RP ,-1,31,561607,561747
GA15628-RP ,-1,32,561830,561992
GA15628-RP ,-1,33,562658,562740
GA15628-RP ,-1,34,563789,564121
GA15628-RQ ,-1,1,543585,544667
GA15628-RQ ,-1,2,544741,544898
GA15628-RQ ,-1,3,545156,545293
GA15628-RQ ,-1,4,545537,545746
GA15628-RQ ,-1,5,545931,546315
GA15628-RQ ,-1,6,546380,546655
GA15628-RQ ,-1,7,546919,547151
GA15628-RQ ,-1,8,547563,547686
GA15628-RQ ,-1,9,547768,547889
GA15628-RQ ,-1,10,547952,548051
GA15628-RQ ,-1,11,549476,549802
GA15628-RQ ,-1,12,550465,550610
GA15628-RQ ,-1,13,550674,550864
GA15628-RQ ,-1,14,551079,551236
GA15628-RQ ,-1,15,551371,551520
GA15628-RQ ,-1,16,552523,552579
GA15628-RQ ,-1,17,553375,553437
GA15628-RQ ,-1,18,554525,554599
GA15628-RQ ,-1,19,554881,555033
GA15628-RQ ,-1,20,555098,555309
GA15628-RQ ,-1,21,555373,555562
GA15628-RQ ,-1,22,555622,555814
GA15628-RQ ,-1,23,558039,558140
GA15628-RQ ,-1,24,558236,558392
GA15628-RQ ,-1,25,558476,558662
GA15628-RQ ,-1,26,559331,559478
GA15628-RQ ,-1,27,559922,560078
GA15628-RQ ,-1,28,560385,560521
GA15628-RQ ,-1,29,560631,560790
GA15628-RQ ,-1,30,561385,561457
GA15628-RQ ,-1,31,561607,561747
GA15628-RQ ,-1,32,561830,561992
GA15628-RQ ,-1,33,562658,562740
GA15628-RQ ,-1,34,563789,564121
GA15628-RR ,-1,1,543585,544667
GA15628-RR ,-1,2,544741,544898
GA15628-RR ,-1,3,545156,545293
GA15628-RR ,-1,4,545537,545746
GA15628-RR ,-1,5,545931,546315
GA15628-RR ,-1,6,546380,546655
GA15628-RR ,-1,7,546919,547151
GA15628-RR ,-1,8,547563,547686
GA15628-RR ,-1,9,547768,547889
GA15628-RR ,-1,10,547952,548051
GA15628-RR ,-1,11,549476,549802
GA15628-RR ,-1,12,550465,550610
GA15628-RR ,-1,13,550674,550864
GA15628-RR ,-1,14,551079,551236
GA15628-RR ,-1,15,551371,551520
GA15628-RR ,-1,16,552101,552139
GA15628-RR ,-1,17,552523,552579
GA15628-RR ,-1,18,553375,553437
GA15628-RR ,-1,19,554525,554599
GA15628-RR ,-1,20,554881,555033
GA15628-RR ,-1,21,555098,555309
GA15628-RR ,-1,22,555373,555562
GA15628-RR ,-1,23,555622,555814
GA15628-RR ,-1,24,558039,558140
GA15628-RR ,-1,25,558236,558392
GA15628-RR ,-1,26,558476,558662
GA15628-RR ,-1,27,559331,559478
GA15628-RR ,-1,28,559922,560078
GA15628-RR ,-1,29,560385,560521
GA15628-RR ,-1,30,560631,560790
GA15628-RR ,-1,31,561385,561457
GA15628-RR ,-1,32,561607,561747
GA15628-RR ,-1,33,561830,561992
GA15628-RR ,-1,34,562658,562740
GA15628-RR ,-1,35,567499,567525
GA15628-RT ,-1,1,543585,544667
GA15628-RT ,-1,2,544741,544898
GA15628-RT ,-1,3,545156,545293
GA15628-RT ,-1,4,545537,545746
GA15628-RT ,-1,5,545931,546315
GA15628-RT ,-1,6,546380,546655
GA15628-RT ,-1,7,546919,547151
GA15628-RT ,-1,8,547563,547686
GA15628-RT ,-1,9,547768,547889
GA15628-RT ,-1,10,547952,548051
GA15628-RT ,-1,11,549476,549802
GA15628-RT ,-1,12,550465,550610
GA15628-RT ,-1,13,550674,550864
GA15628-RT ,-1,14,551079,551236
GA15628-RT ,-1,15,551371,551520
GA15628-RT ,-1,16,552101,552139
GA15628-RT ,-1,17,552523,552579
GA15628-RT ,-1,18,553375,553437
GA15628-RT ,-1,19,554525,554599
GA15628-RT ,-1,20,554881,555033
GA15628-RT ,-1,21,555098,555309
GA15628-RT ,-1,22,555373,555562
GA15628-RT ,-1,23,555622,555814
GA15628-RT ,-1,24,558039,558140
GA15628-RT ,-1,25,558236,558392
GA15628-RT ,-1,26,558476,558662
GA15628-RT ,-1,27,559331,559478
GA15628-RT ,-1,28,559922,560078
GA15628-RT ,-1,29,560385,560521
GA15628-RT ,-1,30,560631,560790
GA15628-RT ,-1,31,561385,561457
GA15628-RT ,-1,32,561607,561747
GA15628-RT ,-1,33,561830,561992
GA15628-RT ,-1,34,562658,562740
GA15628-RT ,-1,35,570385,570465
GA15628-RU ,-1,1,543585,544667
GA15628-RU ,-1,2,544741,544898
GA15628-RU ,-1,3,545156,545293
GA15628-RU ,-1,4,545537,545746
GA15628-RU ,-1,5,545931,546315
GA15628-RU ,-1,6,546380,546655
GA15628-RU ,-1,7,546919,547151
GA15628-RU ,-1,8,547563,547686
GA15628-RU ,-1,9,547768,547889
GA15628-RU ,-1,10,547952,548051
GA15628-RU ,-1,11,550465,550610
GA15628-RU ,-1,12,550674,550864
GA15628-RU ,-1,13,551079,551236
GA15628-RU ,-1,14,551371,551520
GA15628-RU ,-1,15,552523,552579
GA15628-RU ,-1,16,554881,555033
GA15628-RU ,-1,17,555098,555309
GA15628-RU ,-1,18,555373,555562
GA15628-RU ,-1,19,555622,555814
GA15628-RU ,-1,20,558039,558140
GA15628-RU ,-1,21,558236,558392
GA15628-RU ,-1,22,558476,558662
GA15628-RU ,-1,23,559331,559478
GA15628-RU ,-1,24,559922,560078
GA15628-RU ,-1,25,560385,560521
GA15628-RU ,-1,26,560631,560790
GA15628-RU ,-1,27,561385,561457
GA15628-RU ,-1,28,561607,561747
GA15628-RU ,-1,29,561830,561992
GA15628-RU ,-1,30,562658,562740
GA15628-RU ,-1,31,563789,564121
GA15628-RV ,-1,1,543585,544667
GA15628-RV ,-1,2,544741,544898
GA15628-RV ,-1,3,545156,545293
GA15628-RV ,-1,4,545537,545746
GA15628-RV ,-1,5,545931,546315
GA15628-RV ,-1,6,546380,546655
GA15628-RV ,-1,7,546919,547151
GA15628-RV ,-1,8,547563,547686
GA15628-RV ,-1,9,547768,547889
GA15628-RV ,-1,10,547952,548051
GA15628-RV ,-1,11,549476,549802
GA15628-RV ,-1,12,550465,550610
GA15628-RV ,-1,13,550674,550864
GA15628-RV ,-1,14,551079,551236
GA15628-RV ,-1,15,551371,551520
GA15628-RV ,-1,16,552101,552139
GA15628-RV ,-1,17,552523,552579
GA15628-RV ,-1,18,553375,553437
GA15628-RV ,-1,19,554525,554599
GA15628-RV ,-1,20,554881,555033
GA15628-RV ,-1,21,555098,555309
GA15628-RV ,-1,22,555373,555562
GA15628-RV ,-1,23,555622,555814
GA15628-RV ,-1,24,558039,558140
GA15628-RV ,-1,25,558236,558392
GA15628-RV ,-1,26,558476,558662
GA15628-RV ,-1,27,559331,559478
GA15628-RV ,-1,28,559922,560078
GA15628-RV ,-1,29,560385,560521
GA15628-RV ,-1,30,560631,560790
GA15628-RV ,-1,31,561385,561457
GA15628-RV ,-1,32,561607,561747
GA15628-RV ,-1,33,561830,561992
GA15628-RV ,-1,34,562658,562740
GA15628-RV ,-1,35,569626,569673
GA15628-RW ,-1,1,543585,544667
GA15628-RW ,-1,2,544741,544898
GA15628-RW ,-1,3,545156,545293
GA15628-RW ,-1,4,545537,545746
GA15628-RW ,-1,5,545931,546315
GA15628-RW ,-1,6,546380,546655
GA15628-RW ,-1,7,546919,547151
GA15628-RW ,-1,8,547563,547686
GA15628-RW ,-1,9,547768,547889
GA15628-RW ,-1,10,547952,548051
GA15628-RW ,-1,11,550465,550610
GA15628-RW ,-1,12,550674,550864
GA15628-RW ,-1,13,551079,551236
GA15628-RW ,-1,14,551371,551520
GA15628-RW ,-1,15,552523,552579
GA15628-RW ,-1,16,554881,555033
GA15628-RW ,-1,17,555098,555309
GA15628-RW ,-1,18,555373,555562
GA15628-RW ,-1,19,555622,555814
GA15628-RW ,-1,20,558039,558140
GA15628-RW ,-1,21,558236,558392
GA15628-RW ,-1,22,558476,558662
GA15628-RW ,-1,23,559331,559478
GA15628-RW ,-1,24,559922,560078
GA15628-RW ,-1,25,560385,560521
GA15628-RW ,-1,26,560631,560790
GA15628-RW ,-1,27,561385,561457
GA15628-RW ,-1,28,561607,561747
GA15628-RW ,-1,29,561830,561992
GA15628-RW ,-1,30,562658,562740
GA15628-RW ,-1,31,569626,569673
GA15628-RX ,-1,1,543585,544667
GA15628-RX ,-1,2,544741,544898
GA15628-RX ,-1,3,545156,545293
GA15628-RX ,-1,4,545537,545746
GA15628-RX ,-1,5,545931,546315
GA15628-RX ,-1,6,546380,546655
GA15628-RX ,-1,7,546919,547151
GA15628-RX ,-1,8,547563,547686
GA15628-RX ,-1,9,547768,547889
GA15628-RX ,-1,10,547952,548051
GA15628-RX ,-1,11,549476,549802
GA15628-RX ,-1,12,550465,550610
GA15628-RX ,-1,13,550674,550864
GA15628-RX ,-1,14,551079,551236
GA15628-RX ,-1,15,551371,551520
GA15628-RX ,-1,16,552101,552139
GA15628-RX ,-1,17,552523,552579
GA15628-RX ,-1,18,553375,553437
GA15628-RX ,-1,19,554525,554599
GA15628-RX ,-1,20,554881,555033
GA15628-RX ,-1,21,555098,555309
GA15628-RX ,-1,22,555373,555562
GA15628-RX ,-1,23,555622,555814
GA15628-RX ,-1,24,558039,558140
GA15628-RX ,-1,25,558236,558392
GA15628-RX ,-1,26,558476,558662
GA15628-RX ,-1,27,559331,559478
GA15628-RX ,-1,28,559922,560078
GA15628-RX ,-1,29,560385,560521
GA15628-RX ,-1,30,560631,560790
GA15628-RX ,-1,31,561385,561457
GA15628-RX ,-1,32,561607,561747
GA15628-RX ,-1,33,561830,561992
GA15628-RX ,-1,34,562658,562740
GA15628-RX ,-1,35,570385,570465
GA15628-RA ,-1,1,547150,547151
GA15628-RA ,-1,2,547527,547686
GA15628-RA ,-1,3,547768,547889
GA15628-RA ,-1,4,547952,548051
GA15628-RA ,-1,5,550465,550610
GA15628-RA ,-1,6,550674,550864
GA15628-RA ,-1,7,551079,551236
GA15628-RA ,-1,8,551371,551520
GA15628-RA ,-1,9,552523,552579
GA15628-RA ,-1,10,554881,555033
GA15628-RA ,-1,11,555098,555309
GA15628-RA ,-1,12,555373,555562
GA15628-RA ,-1,13,555622,555814
GA15628-RA ,-1,14,558039,558140
GA15628-RA ,-1,15,558236,558392
GA15628-RA ,-1,16,558476,558662
GA15628-RA ,-1,17,559331,559478
GA15628-RA ,-1,18,559922,560078
GA15628-RA ,-1,19,560385,560521
GA15628-RA ,-1,20,560631,560790
GA15628-RA ,-1,21,561385,561457
GA15628-RA ,-1,22,561607,561747
GA15628-RA ,-1,23,561830,561992
GA15628-RA ,-1,24,562658,562740
GA15628-RA ,-1,25,567499,567525
GA15628-RJ ,-1,1,547150,547151
GA15628-RJ ,-1,2,547527,547686
GA15628-RJ ,-1,3,547768,547889
GA15628-RJ ,-1,4,547952,548051
GA15628-RJ ,-1,5,549476,549802
GA15628-RJ ,-1,6,550465,550610
GA15628-RJ ,-1,7,550674,550864
GA15628-RJ ,-1,8,551079,551236
GA15628-RJ ,-1,9,551371,551520
GA15628-RJ ,-1,10,552101,552139
GA15628-RJ ,-1,11,552523,552579
GA15628-RJ ,-1,12,553375,553437
GA15628-RJ ,-1,13,554525,554599
GA15628-RJ ,-1,14,554881,555033
GA15628-RJ ,-1,15,555098,555309
GA15628-RJ ,-1,16,555373,555562
GA15628-RJ ,-1,17,555622,555814
GA15628-RJ ,-1,18,558039,558140
GA15628-RJ ,-1,19,558236,558392
GA15628-RJ ,-1,20,558476,558662
GA15628-RJ ,-1,21,559331,559478
GA15628-RJ ,-1,22,559922,560078
GA15628-RJ ,-1,23,560385,560521
GA15628-RJ ,-1,24,560631,560790
GA15628-RJ ,-1,25,561385,561457
GA15628-RJ ,-1,26,561607,561747
GA15628-RJ ,-1,27,561830,561992
GA15628-RJ ,-1,28,562658,562740
GA15628-RJ ,-1,29,563789,564121
GA20825-RB ,-1,1,573088,574584
GA20853-RA ,-1,1,583344,584360
GA20854-RA ,1,1,584990,585183
GA20854-RA ,1,2,585241,586031
GA20854-RA ,1,3,587521,589364
GA20854-RA ,1,4,589418,589885
GA20854-RA ,1,5,589952,590120
GA20854-RA ,1,6,590202,590479
GA20855-RA ,-1,1,591049,593100
GA20855-RA ,-1,2,593181,594542
GA20855-RA ,-1,3,594616,594660
GA24607-RB ,1,1,596385,596410
GA24607-RB ,1,2,596471,596657
GA20911-RA ,-1,1,596918,596982
GA20911-RA ,-1,2,597076,597175
GA24609-RB ,1,1,597812,597862
GA24609-RB ,1,2,599556,599747
GA24608-RA ,1,1,598020,598910
GA24570-RA ,-1,1,600935,601364
GA24570-RA ,-1,2,601416,601621
GA24570-RB ,-1,1,600935,601364
GA24570-RB ,-1,2,601433,601446
GA20914-RA ,1,1,602209,602351
GA20914-RA ,1,2,602427,603615
GA20914-RA ,1,3,603687,604184
GA20914-RA ,1,4,604245,604367
GA20914-RA ,1,5,604435,604584
GA24610-RA ,1,1,611011,611795
GA24610-RA ,1,2,611848,612049
GA24610-RA ,1,3,612102,612257
GA24610-RA ,1,4,612620,612676
GA12505-RA ,-1,1,613425,613784
GA25599-RA ,1,1,623087,626466
GA25599-RA ,1,2,626534,627293
GA24611-RB ,1,1,627652,628723
GA24611-RB ,1,2,628782,631066
GA24568-RB ,-1,1,642287,642393
GA24568-RB ,-1,2,642480,642666
GA10576-RA ,1,1,644919,645841
GA10576-RA ,1,2,645921,646239
GA32666-RA ,1,1,662469,662506
GA32666-RA ,1,2,674757,675090
GA14295-RB ,1,1,670780,671037
GA14295-RB ,1,2,671146,671238
GA14295-RA ,1,1,670780,671037
GA14295-RA ,1,2,671099,671182
GA31802-RA ,1,1,696348,696719
GA24612-RA ,1,1,708720,709394
GA14294-RA ,-1,1,730173,730279
GA14294-RA ,-1,2,730348,730541
GA14294-RA ,-1,3,730611,731229
GA14294-RA ,-1,4,731308,731572
GA18392-RA ,1,1,732924,733594
GA18392-RA ,1,2,733660,733856
GA18392-RA ,1,3,734006,734100
GA17177-RB ,1,1,757209,757365
GA17177-RB ,1,2,757452,757598
GA17177-RB ,1,3,759988,760094
GA17177-RB ,1,4,760183,760274
GA17177-RB ,1,5,761832,761958
GA17177-RB ,1,6,762016,762242
GA17177-RB ,1,7,762368,762544
GA17177-RB ,1,8,762897,763020
GA17177-RB ,1,9,768586,768714
GA17177-RB ,1,10,769042,769518
GA14289-RC ,-1,1,772638,772725
GA14289-RC ,-1,2,772800,772867
GA14289-RC ,-1,3,772926,773692
GA14289-RC ,-1,4,774446,774537
GA14289-RC ,-1,5,774655,774806
GA14289-RC ,-1,6,776783,776989
GA14289-RB ,-1,1,772638,772725
GA14289-RB ,-1,2,772800,772867
GA14289-RB ,-1,3,772926,773692
GA14289-RB ,-1,4,774446,774537
GA14289-RB ,-1,5,774655,774806
GA14289-RB ,-1,6,774884,774994
GA14289-RA ,-1,1,773874,774005
GA14289-RA ,-1,2,774140,774312
GA14289-RA ,-1,3,774446,774537
GA14289-RA ,-1,4,774655,774806
GA14289-RA ,-1,5,776783,776989
GA24565-RA ,-1,1,779393,780154
GA18378-RC ,1,1,783288,784922
GA18378-RC ,1,2,784982,785078
GA18378-RC ,1,3,785141,785514
GA18378-RB ,1,1,783288,783458
GA18378-RB ,1,2,783519,784922
GA18378-RB ,1,3,784982,785078
GA18378-RB ,1,4,785141,785514
GA18362-RA ,-1,1,790014,790205
GA18362-RA ,-1,2,790289,790621
GA18362-RA ,-1,3,790792,790821
GA18357-RA ,-1,1,797821,798039
GA18357-RA ,-1,2,798127,798249
GA18357-RA ,-1,3,798308,798508
GA18357-RA ,-1,4,798568,798717
GA18446-RA ,1,1,799579,800708
GA18446-RA ,1,2,800769,801024
GA18446-RA ,1,3,801085,801690
GA24613-RA ,1,1,801860,801996
GA24613-RA ,1,2,802056,802443
GA17610-RA ,-1,1,802531,802662
GA17610-RA ,-1,2,802722,802812
GA17610-RA ,-1,3,802866,803041
GA17610-RA ,-1,4,803220,803348
GA17597-RA ,1,1,805032,805154
GA17597-RA ,1,2,805225,805434
GA17597-RA ,1,3,805496,805789
GA24564-RA ,-1,1,806024,806455
GA24564-RA ,-1,2,806514,806525
GA15689-RA ,-1,1,806770,807051
GA15689-RA ,-1,2,807111,807224
GA24561-RA ,-1,1,811605,812386
GA24561-RA ,-1,2,812476,813457
GA13983-RA ,1,1,815199,815199
GA13983-RA ,1,2,815284,815472
GA13983-RA ,1,3,816652,816936
GA13983-RA ,1,4,816997,817364
GA14018-RA ,1,1,818115,818186
GA14018-RA ,1,2,818239,818637
GA21766-RA ,1,1,818893,818957
GA21766-RA ,1,2,819061,819165
GA21766-RA ,1,3,819233,819686
GA16581-RA ,-1,1,821019,821385
GA16581-RA ,-1,2,821444,822831
GA16581-RA ,-1,3,822897,823001
GA17095-RA ,1,1,826126,826261
GA17095-RA ,1,2,826318,826634
GA17095-RA ,1,3,826692,827158
GA17095-RA ,1,4,827219,827303
GA14426-RA ,-1,1,827399,827866
GA14426-RA ,-1,2,827925,828008
GA15850-RA ,-1,1,830548,831094
GA15850-RA ,-1,2,831157,832261
GA15850-RA ,-1,3,833171,833300
GA14019-RA ,1,1,836335,836351
GA14019-RA ,1,2,836414,837338
GA15851-RA ,-1,1,838610,838790
GA15851-RA ,-1,2,838856,839367
GA15851-RA ,-1,3,841758,841884
GA15851-RA ,-1,4,842342,842556
GA15851-RA ,-1,5,842610,843044
GA15851-RA ,-1,6,843118,843425
GA15851-RA ,-1,7,843512,843734
GA15851-RB ,-1,1,838610,838790
GA15851-RB ,-1,2,838856,839367
GA15851-RB ,-1,3,841758,841884
GA15851-RB ,-1,4,842342,842556
GA15851-RB ,-1,5,842610,843044
GA15851-RB ,-1,6,843118,843425
GA15851-RB ,-1,7,843512,843641
GA21774-RA ,1,1,846390,846497
GA21774-RA ,1,2,846558,846739
GA21774-RA ,1,3,846807,846923
GA21774-RA ,1,4,846991,847189
GA17085-RA ,1,1,847606,847821
GA17085-RA ,1,2,847887,848996
GA17429-RA ,-1,1,849563,849800
GA17429-RA ,-1,2,849863,850236
GA17429-RA ,-1,3,850298,850357
GA17076-RA ,1,1,851054,851099
GA17076-RA ,1,2,851760,851919
GA17076-RA ,1,3,851992,852328
GA17076-RA ,1,4,852396,852494
GA17432-RA ,-1,1,854919,855063
GA17432-RA ,-1,2,855151,855391
GA17432-RA ,-1,3,855469,855650
GA17432-RA ,-1,4,856208,856317
GA17432-RA ,-1,5,856606,858597
GA21780-RA ,-1,1,876237,876277
GA21780-RA ,-1,2,876459,877515
GA21782-RA ,-1,1,877962,878002
GA21782-RA ,-1,2,878061,878964
GA17066-RA ,1,1,903346,903351
GA17066-RA ,1,2,903470,903531
GA17066-RA ,1,3,903613,903752
GA17066-RA ,1,4,903820,904309
GA17066-RA ,1,5,904362,905308
GA17066-RA ,1,6,905382,905560
GA17066-RA ,1,7,905618,905974
GA17066-RA ,1,8,906039,906524
GA17066-RB ,1,1,903506,903531
GA17066-RB ,1,2,903613,903752
GA17066-RB ,1,3,903820,904309
GA17066-RB ,1,4,904362,905308
GA17066-RB ,1,5,905382,905560
GA17066-RB ,1,6,905618,905974
GA17066-RB ,1,7,906039,906524
GA17055-RA ,1,1,907191,907322
GA17055-RA ,1,2,907378,907631
GA17055-RA ,1,3,907689,908575
GA17055-RA ,1,4,908642,909117
GA17043-RE ,1,1,912764,912884
GA17043-RE ,1,2,912955,913100
GA17043-RE ,1,3,913459,913747
GA17043-RE ,1,4,914922,915064
GA17043-RE ,1,5,915126,915208
GA17043-RE ,1,6,915269,915369
GA17043-RE ,1,7,915434,915465
GA17043-RH ,1,1,912764,912884
GA17043-RH ,1,2,912955,913100
GA17043-RH ,1,3,913459,913747
GA17043-RH ,1,4,914922,915064
GA17043-RH ,1,5,915126,915208
GA17043-RH ,1,6,915269,915369
GA17043-RH ,1,7,915434,915465
GA17043-RB ,1,1,912764,912884
